n,min,model,pval,simslope,slope
290,5,PGLSSEYOPTIM,0.59,0,2.02E-08
290,5,Compar,7.35E-06,0,-6.26E-07
290,10,PGLSSEY,0.44,0,4.64E-08
290,10,PGLSSEYOPTIM,0.42,0,4.83E-08
290,10,Compar,0.029465911,0,-4.64E-07
290,1,PGLSSEY,0.68,0,-3.72E-08
290,1,PGLSSEYOPTIM,0.7,0,-3.51E-08
290,1,Compar,0.283100914,0,-3.48E-07
290,5,PGLSSEY,0.7,0,-1.47E-08
290,5,PGLSSEYOPTIM,0.39,0,-3.25E-08
290,5,Compar,0.013463683,0,-3.34E-07
290,1,PGLSSEY,0.28,0,-1.62E-08
290,1,PGLSSEYOPTIM,0.31,0,-1.53E-08
290,1,Compar,0.049936937,0,1.04E-07
290,20,PGLSSEY,0.17,0,-7.67E-08
290,20,PGLSSEYOPTIM,0.19,0,-7.31E-08
290,20,Compar,0.192784686,0,-2.45E-07
290,20,PGLSSEY,0.79,0,8.30E-09
290,20,PGLSSEYOPTIM,0.32,0,-3.09E-08
290,20,Compar,0.006497742,0,-3.04E-07
290,5,PGLSSEY,0.93,0,1.64E-09
290,5,PGLSSEYOPTIM,0.88,0,2.89E-09
290,5,Compar,0.000571943,0,2.47E-07
290,20,PGLSSEY,0.75,0,4.51E-09
290,20,PGLSSEYOPTIM,0.79,0,3.86E-09
290,NA,Compar,NA,NA,NA
290,5,PGLSSEY,0.52,0,2.50E-08
290,5,PGLSSEYOPTIM,0.92,0,3.62E-09
290,5,Compar,9.73E-05,0,6.23E-07
290,1,PGLSSEY,0.98,0,5.97E-10
290,1,PGLSSEYOPTIM,0.62,0,-9.90E-09
290,1,Compar,5.83E-12,0,6.92E-07
290,10,PGLSSEY,0.45,0,-4.00E-08
290,10,PGLSSEYOPTIM,0.46,0,-3.91E-08
290,10,Compar,0.84543627,0,3.56E-08
290,10,PGLSSEY,0.22,0,5.29E-08
290,10,PGLSSEYOPTIM,0.36,0,3.84E-08
290,10,Compar,0.21619611,0,-1.75E-07
290,5,PGLSSEY,0.29,0,6.50E-08
290,5,PGLSSEYOPTIM,0.26,0,6.48E-08
290,5,Compar,0.001040834,0,6.97E-07
290,5,PGLSSEY,0.59,0,-2.34E-08
290,5,PGLSSEYOPTIM,0.82,0,-9.62E-09
290,5,Compar,0.991649054,0,-1.53E-09
290,1,PGLSSEY,0.58,0,1.33E-08
290,1,PGLSSEYOPTIM,0.37,0,2.06E-08
290,1,Compar,3.89E-06,0,4.20E-07
290,10,PGLSSEY,0.89,0,-8.74E-09
290,10,PGLSSEYOPTIM,0.84,0,-1.30E-08
290,10,Compar,0.006268837,0,-5.86E-07
290,1,PGLSSEY,0.75,0,-1.32E-08
290,1,PGLSSEYOPTIM,0.64,0,-2.06E-08
290,1,Compar,0.001709678,0,5.16E-07
290,1,PGLSSEY,0.85,0,5.98E-09
290,1,PGLSSEYOPTIM,0.33,0,3.12E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.65,0,1.48E-08
290,1,PGLSSEYOPTIM,0.71,0,1.27E-08
290,1,Compar,0.116422549,0,-1.91E-07
290,20,PGLSSEY,0.53,0,9.26E-09
290,20,PGLSSEYOPTIM,0.45,0,1.12E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.55,0,-1.42E-08
290,10,PGLSSEYOPTIM,0.5,0,-1.61E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.87,0,-3.53E-09
290,20,PGLSSEYOPTIM,0.93,0,-1.79E-09
290,20,Compar,4.44E-16,0,-1.21E-06
290,5,PGLSSEY,0.8,0,-4.43E-09
290,5,PGLSSEYOPTIM,0.77,0,-5.15E-09
290,5,Compar,0.084752222,0,-9.26E-08
290,20,PGLSSEY,0.49,0,9.64E-09
290,20,PGLSSEYOPTIM,0.44,0,1.09E-08
290,NA,Compar,NA,NA,NA
290,5,PGLSSEY,0.26,0,-4.22E-08
290,5,PGLSSEYOPTIM,0.22,0,-4.62E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.81,0,-1.02E-08
290,1,PGLSSEYOPTIM,0.95,0,2.97E-09
290,1,Compar,5.57E-08,0,1.08E-06
290,20,PGLSSEY,1,0,-9.34E-11
290,20,PGLSSEYOPTIM,0.77,0,-5.54E-09
290,20,Compar,0.943886254,0,-4.34E-09
290,5,PGLSSEY,0.82,0,6.64E-09
290,5,PGLSSEYOPTIM,0.68,0,1.24E-08
290,5,Compar,0.748495542,0,-3.17E-08
290,5,PGLSSEY,0.41,0,2.43E-08
290,5,PGLSSEYOPTIM,0.6,0,1.52E-08
290,5,Compar,0.045498809,0,2.08E-07
290,20,PGLSSEY,0.074,0,-3.31E-08
290,20,PGLSSEYOPTIM,0.13,0,-2.80E-08
290,20,Compar,0.13628556,0,-9.91E-08
290,1,PGLSSEY,0.46,0,-1.39E-08
290,1,PGLSSEYOPTIM,1,0,9.67E-11
290,1,Compar,1.02E-05,0,3.42E-07
290,1,PGLSSEY,0.77,0,2.52E-08
290,1,PGLSSEYOPTIM,0.69,0,3.33E-08
290,1,Compar,0.006655224,0,-8.73E-07
290,5,PGLSSEY,0.98,0,4.38E-10
290,5,PGLSSEYOPTIM,0.63,0,7.12E-09
290,5,Compar,0.088509902,0,-9.14E-08
290,10,PGLSSEY,0.74,0,-4.45E-09
290,10,PGLSSEYOPTIM,0.94,0,-1.03E-09
290,10,Compar,7.21E-05,0,2.11E-07
290,10,PGLSSEY,0.94,0,-1.16E-09
290,10,PGLSSEYOPTIM,0.88,0,-2.49E-09
290,10,Compar,0.550433504,0,-3.31E-08
290,5,PGLSSEY,0.56,0,2.33E-08
290,5,PGLSSEYOPTIM,0.32,0,3.92E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.31,0,4.21E-08
290,20,PGLSSEYOPTIM,0.39,0,3.58E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.75,0,-5.97E-09
290,10,PGLSSEYOPTIM,0.85,0,-3.48E-09
290,10,Compar,0,0,-1.10E-06
290,10,PGLSSEY,0.44,0,-1.43E-08
290,10,PGLSSEYOPTIM,0.41,0,-1.51E-08
290,10,Compar,0.000126211,0,2.52E-07
290,10,PGLSSEY,0.63,0,1.13E-08
290,10,PGLSSEYOPTIM,0.35,0,2.21E-08
290,10,Compar,0.001438239,0,2.80E-07
290,1,PGLSSEY,0.19,0,-2.53E-08
290,1,PGLSSEYOPTIM,0.54,0,-1.16E-08
290,1,Compar,0.000227847,0,-2.69E-07
290,1,PGLSSEY,0.64,0,1.48E-08
290,1,PGLSSEYOPTIM,0.77,0,9.42E-09
290,1,Compar,0.052399501,0,-2.12E-07
290,20,PGLSSEY,0.6,0,1.02E-08
290,20,PGLSSEYOPTIM,0.75,0,6.19E-09
290,20,Compar,0.165123607,0,9.05E-08
290,1,PGLSSEY,0.18,0,4.60E-08
290,1,PGLSSEYOPTIM,0.42,0,2.70E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.66,0,8.18E-09
290,1,PGLSSEYOPTIM,0.19,0,2.40E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.25,0,1.65E-08
290,20,PGLSSEYOPTIM,0.25,0,1.66E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.94,0,-1.14E-09
290,20,PGLSSEYOPTIM,0.98,0,2.75E-10
290,20,Compar,0.129646301,0,7.29E-08
290,1,PGLSSEY,0.22,0,1.73E-08
290,1,PGLSSEYOPTIM,0.28,0,1.55E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.65,0,-4.30E-08
290,1,PGLSSEYOPTIM,0.14,0,-1.41E-07
290,1,Compar,0.024851756,0,-7.24E-07
290,5,PGLSSEY,0.53,0,2.54E-08
290,5,PGLSSEYOPTIM,0.85,0,7.73E-09
290,5,Compar,0.121382073,0,-2.18E-07
290,10,PGLSSEY,0.13,0,-3.27E-08
290,10,PGLSSEYOPTIM,0.099,0,-3.51E-08
290,10,Compar,0.013449477,0,-1.83E-07
290,20,PGLSSEY,0.26,0,-3.71E-08
290,20,PGLSSEYOPTIM,0.18,0,-4.46E-08
290,20,Compar,0.05907549,0,-2.23E-07
290,1,PGLSSEY,0.78,0,3.89E-09
290,1,PGLSSEYOPTIM,0.29,0,1.42E-08
290,NA,Compar,NA,NA,NA
290,5,PGLSSEY,0.47,0,1.02E-08
290,5,PGLSSEYOPTIM,0.28,0,1.57E-08
290,5,Compar,0.461084979,0,3.73E-08
290,1,PGLSSEY,0.5,0,-1.45E-08
290,1,PGLSSEYOPTIM,0.76,0,-6.76E-09
290,1,Compar,0.811092358,0,1.82E-08
290,1,PGLSSEY,0.63,0,-9.55E-09
290,1,PGLSSEYOPTIM,0.68,0,-8.12E-09
290,1,Compar,6.82E-13,0,8.18E-07
290,10,PGLSSEY,0.44,0,1.03E-08
290,10,PGLSSEYOPTIM,0.42,0,1.07E-08
290,10,Compar,6.66E-07,0,2.75E-07
290,10,PGLSSEY,0.27,0,6.10E-08
290,10,PGLSSEYOPTIM,0.35,0,5.15E-08
290,10,Compar,2.34E-06,0,9.91E-07
290,10,PGLSSEY,0.44,0,3.55E-08
290,10,PGLSSEYOPTIM,0.33,0,4.53E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.53,0,1.33E-08
290,10,PGLSSEYOPTIM,0.46,0,1.57E-08
290,NA,Compar,NA,NA,NA
290,5,PGLSSEY,0.89,0,1.92E-09
290,5,PGLSSEYOPTIM,0.92,0,-1.41E-09
290,5,Compar,0.175246691,0,-6.42E-08
290,10,PGLSSEY,0.36,0,-3.83E-08
290,10,PGLSSEYOPTIM,0.34,0,-3.82E-08
290,10,Compar,0.032752734,0,3.13E-07
290,20,PGLSSEY,0.73,0,-7.39E-09
290,20,PGLSSEYOPTIM,0.84,0,-4.31E-09
290,20,Compar,0.710189641,0,2.68E-08
290,5,PGLSSEY,0.93,0,-6.88E-09
290,5,PGLSSEYOPTIM,0.83,0,1.62E-08
290,5,Compar,1.08E-08,0,-1.82E-06
290,1,PGLSSEY,0.93,0,-1.92E-09
290,1,PGLSSEYOPTIM,0.95,0,1.37E-09
290,1,Compar,0.013608562,0,1.84E-07
290,1,PGLSSEY,0.63,0,-2.03E-08
290,1,PGLSSEYOPTIM,0.49,0,-2.83E-08
290,1,Compar,0.039642801,0,-3.11E-07
290,20,PGLSSEY,0.24,0,-1.14E-07
290,20,PGLSSEYOPTIM,0.25,0,-1.13E-07
290,20,Compar,0.057166489,0,-6.30E-07
290,20,PGLSSEY,0.39,0,1.53E-08
290,20,PGLSSEYOPTIM,0.28,0,1.93E-08
290,20,Compar,0.040051058,0,-1.27E-07
290,10,PGLSSEY,0.56,0,-8.99E-09
290,10,PGLSSEYOPTIM,0.52,0,-9.77E-09
290,10,Compar,0.719751596,0,-1.83E-08
290,1,PGLSSEY,0.2,0,1.77E-08
290,1,PGLSSEYOPTIM,0.67,0,5.92E-09
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.32,0,-9.21E-08
290,20,PGLSSEYOPTIM,0.29,0,-9.78E-08
290,20,Compar,0.934086125,0,2.68E-08
290,5,PGLSSEY,0.33,0,-1.34E-08
290,5,PGLSSEYOPTIM,0.079,0,-2.47E-08
290,5,Compar,0.928857785,0,-4.45E-09
290,5,PGLSSEY,0.21,0,-2.41E-08
290,5,PGLSSEYOPTIM,0.32,0,-1.90E-08
290,5,Compar,0.069482504,0,1.13E-07
290,10,PGLSSEY,0.081,0,9.56E-08
290,10,PGLSSEYOPTIM,0.078,0,9.66E-08
290,10,Compar,1.43E-05,0,9.47E-07
290,1,PGLSSEY,0.73,0,-6.25E-09
290,1,PGLSSEYOPTIM,1,0,7.96E-11
290,1,Compar,0.559563056,0,-3.73E-08
290,5,PGLSSEY,0.9,0,3.99E-09
290,5,PGLSSEYOPTIM,0.99,0,-3.88E-10
290,5,Compar,0.277773757,0,1.12E-07
290,20,PGLSSEY,0.2,0,2.71E-08
290,20,PGLSSEYOPTIM,0.14,0,3.09E-08
290,20,Compar,0.905667954,0,-8.48E-09
290,1,PGLSSEY,0.77,0,2.60E-08
290,1,PGLSSEYOPTIM,0.59,0,5.06E-08
290,1,Compar,0.298660224,0,3.46E-07
290,10,PGLSSEY,0.95,0,8.60E-10
290,10,PGLSSEYOPTIM,0.9,0,1.63E-09
290,10,Compar,0,0,-8.28E-07
290,10,PGLSSEY,0.86,0,-4.21E-09
290,10,PGLSSEYOPTIM,0.95,0,1.63E-09
290,10,Compar,0.81313196,0,1.97E-08
290,20,PGLSSEY,0.84,0,-2.86E-09
290,20,PGLSSEYOPTIM,0.78,0,-3.78E-09
290,20,Compar,0.361282118,0,-4.29E-08
290,5,PGLSSEY,0.82,0,-3.39E-09
290,5,PGLSSEYOPTIM,0.92,0,1.39E-09
290,5,Compar,0.012444598,0,1.33E-07
290,1,PGLSSEY,0.46,0,-1.41E-08
290,1,PGLSSEYOPTIM,0.48,0,-1.33E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.37,0,1.76E-08
290,1,PGLSSEYOPTIM,0.92,0,-1.91E-09
290,1,Compar,2.03E-05,0,-3.56E-07
290,5,PGLSSEY,0.94,0,8.16E-09
290,5,PGLSSEYOPTIM,0.82,0,2.31E-08
290,5,Compar,0.437978999,0,2.67E-07
290,10,PGLSSEY,0.21,0,-2.36E-08
290,10,PGLSSEYOPTIM,0.18,0,-2.55E-08
290,10,Compar,0.041162498,0,-1.26E-07
290,10,PGLSSEY,0.72,0,6.79E-09
290,10,PGLSSEYOPTIM,0.7,0,7.49E-09
290,10,Compar,0.044693675,0,1.29E-07
290,5,PGLSSEY,0.64,0,3.78E-08
290,5,PGLSSEYOPTIM,0.32,0,8.02E-08
290,5,Compar,3.29E-06,0,1.54E-06
290,20,PGLSSEY,0.2,0,-4.02E-08
290,20,PGLSSEYOPTIM,0.23,0,-3.78E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.85,0,6.20E-09
290,1,PGLSSEYOPTIM,0.78,0,9.39E-09
290,1,Compar,0.003162823,0,3.57E-07
290,20,PGLSSEY,0.92,0,-6.31E-09
290,20,PGLSSEYOPTIM,0.91,0,-7.19E-09
290,20,Compar,0.39664612,0,1.79E-07
290,10,PGLSSEY,0.62,0,7.17E-09
290,10,PGLSSEYOPTIM,0.58,0,7.82E-09
290,10,Compar,0.546715892,0,2.77E-08
290,1,PGLSSEY,0.5,0,-4.07E-08
290,1,PGLSSEYOPTIM,0.37,0,-5.53E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.46,0,3.18E-08
290,10,PGLSSEYOPTIM,0.37,0,3.81E-08
290,10,Compar,0.000778743,0,5.22E-07
290,20,PGLSSEY,0.52,0,3.21E-08
290,20,PGLSSEYOPTIM,0.58,0,2.82E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.23,0,1.70E-08
290,1,PGLSSEYOPTIM,0.093,0,2.30E-08
290,1,Compar,0.0804826,0,8.37E-08
290,1,PGLSSEY,0.24,0,1.12E-07
290,1,PGLSSEYOPTIM,0.13,0,1.42E-07
290,1,Compar,0.014174959,0,7.91E-07
290,5,PGLSSEY,0.56,0,-2.45E-08
290,5,PGLSSEYOPTIM,0.95,0,-2.59E-09
290,5,Compar,0.001485765,0,4.97E-07
290,20,PGLSSEY,0.36,0,-1.66E-08
290,20,PGLSSEYOPTIM,0.11,0,-2.88E-08
290,20,Compar,0.620347042,0,-2.96E-08
290,10,PGLSSEY,0.52,0,-2.82E-08
290,10,PGLSSEYOPTIM,0.52,0,-2.76E-08
290,10,Compar,7.78E-10,0,1.18E-06
290,5,PGLSSEY,0.34,0,-5.72E-08
290,5,PGLSSEYOPTIM,0.1,0,-9.86E-08
290,5,Compar,0.209548713,0,-2.55E-07
290,20,PGLSSEY,0.27,0,6.16E-08
290,20,PGLSSEYOPTIM,0.23,0,6.64E-08
290,20,Compar,0.095487304,0,-3.30E-07
290,5,PGLSSEY,0.64,0,1.07E-08
290,5,PGLSSEYOPTIM,0.74,0,7.54E-09
290,5,Compar,0.98740929,0,1.12E-09
290,1,PGLSSEY,0.35,0,-1.40E-08
290,1,PGLSSEYOPTIM,0.22,0,-1.85E-08
290,1,Compar,0.784525438,0,1.51E-08
290,5,PGLSSEY,0.71,0,1.14E-08
290,5,PGLSSEYOPTIM,0.56,0,1.81E-08
290,5,Compar,0.985489491,0,1.80E-09
290,5,PGLSSEY,0.16,0,1.88E-08
290,5,PGLSSEYOPTIM,0.041,0,2.67E-08
290,5,Compar,0.083988226,0,-8.06E-08
290,20,PGLSSEY,0.38,0,2.91E-08
290,20,PGLSSEYOPTIM,0.39,0,2.87E-08
290,20,Compar,0.511895339,0,7.35E-08
290,20,PGLSSEY,0.97,0,-1.91E-09
290,20,PGLSSEYOPTIM,0.92,0,5.55E-09
290,20,Compar,0.012044023,0,5.06E-07
290,1,PGLSSEY,0.43,0,-1.16E-08
290,1,PGLSSEYOPTIM,0.64,0,-6.83E-09
290,1,Compar,0.904236815,0,6.03E-09
290,5,PGLSSEY,0.28,0,1.57E-08
290,5,PGLSSEYOPTIM,0.22,0,1.75E-08
290,5,Compar,0.011459593,0,1.25E-07
290,1,PGLSSEY,0.79,0,-1.48E-08
290,1,PGLSSEYOPTIM,0.08,0,-9.84E-08
290,1,Compar,0.000756238,0,-7.76E-07
290,10,PGLSSEY,0.7,0,-1.69E-08
290,10,PGLSSEYOPTIM,0.7,0,-1.65E-08
290,10,Compar,0.62822497,0,7.10E-08
290,20,PGLSSEY,0.33,0,-8.04E-08
290,20,PGLSSEYOPTIM,0.39,0,-7.04E-08
290,20,Compar,0.427528402,0,-2.30E-07
290,5,PGLSSEY,0.13,0,3.39E-08
290,5,PGLSSEYOPTIM,0.1,0,3.61E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.14,0,8.32E-08
290,1,PGLSSEYOPTIM,0.23,0,7.18E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.95,0,6.58E-09
290,20,PGLSSEYOPTIM,0.93,0,-8.82E-09
290,20,Compar,0.492080002,0,2.14E-07
290,10,PGLSSEY,0.93,0,1.95E-09
290,10,PGLSSEYOPTIM,0.91,0,2.46E-09
290,10,Compar,0.306447624,0,7.95E-08
290,10,PGLSSEY,0.74,0,-6.85E-09
290,10,PGLSSEYOPTIM,0.93,0,-1.90E-09
290,10,Compar,0.016312375,0,1.83E-07
290,20,PGLSSEY,0.34,0,-4.23E-08
290,20,PGLSSEYOPTIM,0.35,0,-4.21E-08
290,20,Compar,2.35E-12,0,-1.69E-06
290,1,PGLSSEY,0.58,0,8.82E-09
290,1,PGLSSEYOPTIM,0.37,0,1.46E-08
290,1,Compar,0.002147741,0,1.77E-07
290,1,PGLSSEY,0.93,0,2.54E-09
290,1,PGLSSEYOPTIM,0.98,0,8.17E-10
290,1,Compar,4.13E-05,0,4.82E-07
290,5,PGLSSEY,0.32,0,-2.22E-08
290,5,PGLSSEYOPTIM,0.45,0,-1.68E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.42,0,1.46E-08
290,10,PGLSSEYOPTIM,0.36,0,1.67E-08
290,10,Compar,0.225253644,0,7.66E-08
290,10,PGLSSEY,0.94,0,-2.45E-09
290,10,PGLSSEYOPTIM,0.8,0,-7.92E-09
290,10,Compar,0.057442546,0,-2.14E-07
290,5,PGLSSEY,0.62,0,3.27E-08
290,5,PGLSSEYOPTIM,1,0,1.37E-10
290,5,Compar,0.76784509,0,-6.34E-08
290,5,PGLSSEY,0.32,0,-3.64E-08
290,5,PGLSSEYOPTIM,0.44,0,-2.85E-08
290,5,Compar,0.211399678,0,-1.56E-07
290,10,PGLSSEY,0.74,0,1.25E-08
290,10,PGLSSEYOPTIM,0.72,0,1.36E-08
290,10,Compar,0.019527561,0,3.22E-07
290,5,PGLSSEY,0.59,0,8.16E-09
290,5,PGLSSEYOPTIM,0.64,0,7.10E-09
290,5,Compar,0.023592528,0,1.13E-07
290,20,PGLSSEY,0.096,0,-2.56E-08
290,20,PGLSSEYOPTIM,0.15,0,-2.23E-08
290,20,Compar,0.625786749,0,-2.54E-08
290,20,PGLSSEY,0.083,0,-6.24E-08
290,20,PGLSSEYOPTIM,0.095,0,-6.04E-08
290,20,Compar,8.52E-06,0,-6.34E-07
290,20,PGLSSEY,0.39,0,-3.31E-08
290,20,PGLSSEYOPTIM,0.65,0,-1.75E-08
290,20,Compar,0.606476229,0,-7.02E-08
290,1,PGLSSEY,0.54,0,2.48E-08
290,1,PGLSSEYOPTIM,0.8,0,9.69E-09
290,1,Compar,1.51E-06,0,7.47E-07
290,1,PGLSSEY,0.25,0,-1.07E-07
290,1,PGLSSEYOPTIM,0.11,0,-1.46E-07
290,1,Compar,0.009022565,0,-8.28E-07
290,1,PGLSSEY,0.36,0,-5.91E-08
290,1,PGLSSEYOPTIM,0.16,0,-8.90E-08
290,1,Compar,0.000874813,0,-8.11E-07
290,1,PGLSSEY,0.19,0,2.30E-08
290,1,PGLSSEYOPTIM,0.33,0,1.75E-08
290,1,Compar,0.212839618,0,7.91E-08
290,1,PGLSSEY,0.37,0,3.34E-08
290,1,PGLSSEYOPTIM,0.18,0,5.01E-08
290,1,Compar,1.54E-06,0,7.21E-07
290,20,PGLSSEY,0.37,0,-4.37E-08
290,20,PGLSSEYOPTIM,0.31,0,-4.98E-08
290,20,Compar,0.690524821,0,-6.63E-08
290,20,PGLSSEY,0.15,0,7.67E-08
290,20,PGLSSEYOPTIM,0.058,0,1.03E-07
290,20,Compar,0.748444193,0,5.89E-08
290,10,PGLSSEY,0.53,0,-9.12E-09
290,10,PGLSSEYOPTIM,0.43,0,-1.13E-08
290,10,Compar,0.000412666,0,-1.97E-07
290,1,PGLSSEY,0.49,0,-1.04E-08
290,1,PGLSSEYOPTIM,0.41,0,1.19E-08
290,1,Compar,0.004189064,0,1.51E-07
290,10,PGLSSEY,0.46,0,1.05E-08
290,10,PGLSSEYOPTIM,0.38,0,1.25E-08
290,10,Compar,0.549286485,0,2.87E-08
290,5,PGLSSEY,0.76,0,-5.34E-09
290,5,PGLSSEYOPTIM,0.92,0,-1.82E-09
290,5,Compar,0.01086545,0,-1.74E-07
290,20,PGLSSEY,0.92,0,1.33E-09
290,20,PGLSSEYOPTIM,0.63,0,6.95E-09
290,20,Compar,0.237976106,0,5.33E-08
290,10,PGLSSEY,0.85,0,1.89E-08
290,10,PGLSSEYOPTIM,0.96,0,-4.85E-09
290,10,Compar,0.113539836,0,-5.50E-07
290,5,PGLSSEY,0.43,0,4.22E-08
290,5,PGLSSEYOPTIM,0.41,0,4.31E-08
290,5,Compar,0.003617184,0,-5.45E-07
290,5,PGLSSEY,0.77,0,-4.09E-09
290,5,PGLSSEYOPTIM,0.79,0,-3.83E-09
290,5,Compar,0.475930658,0,3.61E-08
290,1,PGLSSEY,0.14,0,-2.82E-08
290,1,PGLSSEYOPTIM,0.47,0,-1.38E-08
290,1,Compar,0.063590561,0,-1.35E-07
290,20,PGLSSEY,0.25,0,1.62E-08
290,20,PGLSSEYOPTIM,0.19,0,1.86E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.94,0,-1.16E-09
290,10,PGLSSEYOPTIM,0.88,0,-2.49E-09
290,10,Compar,0.550433504,0,-3.31E-08
290,20,PGLSSEY,0.45,0,1.10E-08
290,20,PGLSSEYOPTIM,0.54,0,8.86E-09
290,20,Compar,0.565540358,0,2.83E-08
290,20,PGLSSEY,0.2,0,-2.34E-08
290,20,PGLSSEYOPTIM,0.2,0,-2.33E-08
290,20,Compar,0.840179176,0,1.22E-08
290,5,PGLSSEY,0.099,0,6.87E-08
290,5,PGLSSEYOPTIM,0.091,0,6.97E-08
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.59,0,-1.00E-08
290,10,PGLSSEYOPTIM,0.97,0,7.33E-10
290,10,Compar,0.433814999,0,5.01E-08
290,20,PGLSSEY,0.97,0,-6.89E-10
290,20,PGLSSEYOPTIM,0.91,0,2.04E-09
290,20,Compar,0.466059715,0,4.90E-08
290,1,PGLSSEY,0.96,0,-9.66E-10
290,1,PGLSSEYOPTIM,0.82,0,-3.88E-09
290,1,Compar,0.005411361,0,1.86E-07
290,10,PGLSSEY,0.87,0,-1.82E-08
290,10,PGLSSEYOPTIM,0.88,0,-1.61E-08
290,10,Compar,0.100253157,0,-6.21E-07
290,5,PGLSSEY,0.89,0,-2.14E-09
290,5,PGLSSEYOPTIM,0.81,0,3.67E-09
290,5,Compar,3.91E-05,0,2.36E-07
290,5,PGLSSEY,0.62,0,7.45E-09
290,5,PGLSSEYOPTIM,0.43,0,1.16E-08
290,5,Compar,0.002809989,0,1.79E-07
290,1,PGLSSEY,0.58,0,-7.81E-09
290,1,PGLSSEYOPTIM,0.56,0,-8.16E-09
290,1,Compar,0.493956319,0,3.16E-08
290,1,PGLSSEY,0.63,0,4.94E-08
290,1,PGLSSEYOPTIM,0.92,0,-1.08E-08
290,1,Compar,0.084804988,0,6.54E-07
290,10,PGLSSEY,0.83,0,3.31E-09
290,10,PGLSSEYOPTIM,0.35,0,1.51E-08
290,10,Compar,0.701373281,0,2.10E-08
290,1,PGLSSEY,0.99,0,1.39E-10
290,1,PGLSSEYOPTIM,0.7,0,8.01E-09
290,1,Compar,0,0,1.83E-06
290,10,PGLSSEY,0.22,0,-7.89E-08
290,10,PGLSSEYOPTIM,0.35,0,-6.13E-08
290,10,Compar,0.912341764,0,2.46E-08
290,20,PGLSSEY,0.49,0,9.41E-09
290,20,PGLSSEYOPTIM,0.54,0,8.44E-09
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.83,0,-8.98E-09
290,20,PGLSSEYOPTIM,0.76,0,-1.25E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.61,0,7.55E-09
290,20,PGLSSEYOPTIM,0.62,0,7.29E-09
290,20,Compar,7.55E-15,0,6.71E-07
290,10,PGLSSEY,0.71,0,-1.99E-08
290,10,PGLSSEYOPTIM,0.55,0,-3.27E-08
290,NA,Compar,NA,NA,NA
290,1,PGLSSEY,0.68,0,-1.85E-08
290,1,PGLSSEYOPTIM,0.28,0,-4.96E-08
290,1,Compar,0.368000162,0,-1.50E-07
290,1,PGLSSEY,0.27,0,9.26E-08
290,1,PGLSSEYOPTIM,0.12,0,1.35E-07
290,1,Compar,0.407968444,0,-2.37E-07
290,10,PGLSSEY,0.32,0,3.67E-08
290,10,PGLSSEYOPTIM,0.35,0,3.45E-08
290,NA,Compar,NA,NA,NA
290,20,PGLSSEY,0.52,0,-1.44E-08
290,20,PGLSSEYOPTIM,0.53,0,-1.41E-08
290,20,Compar,0.002038467,0,-2.49E-07
290,20,PGLSSEY,0.45,0,1.10E-08
290,20,PGLSSEYOPTIM,0.55,0,8.71E-09
290,NA,Compar,NA,NA,NA
290,10,PGLSSEY,0.79,0,5.42E-09
290,10,PGLSSEYOPTIM,0.98,0,6.04E-10
290,10,Compar,0.000109253,0,-3.17E-07
290,1,PGLSSEY,0.22,0,7.77E-08
290,1,PGLSSEYOPTIM,0.4,0,5.23E-08
290,1,Compar,0.217872096,0,-2.65E-07
290,1,PGLSSEY,0.18,0,1.99E-08
290,1,PGLSSEYOPTIM,0.44,0,1.20E-08
290,1,Compar,0.052746451,0,-1.13E-07
290,20,PGLSSEY,0.92,0,4.08E-09
290,20,PGLSSEYOPTIM,0.93,0,3.38E-09
290,20,Compar,0.234732447,0,1.53E-07
290,5,PGLSSEY,0.78,0,-1.23E-08
290,5,PGLSSEYOPTIM,0.74,0,-1.43E-08
290,NA,Compar,NA,NA,NA
290,5,PGLSSEY,0.91,0,2.61E-09
