"","n","min","model","pval","simslope","slope"
"x12241",42,10,"PGLSSEYOPTIM",0.89,0,-5.15138023636978e-08
"12241",42,10,"Compar",0.0769577984612457,0,-2.38913864979785e-06
"x3242",47,10,"PGLSSEY",0.87,0,1.05959352792054e-07
"x12242",47,10,"PGLSSEYOPTIM",0.79,0,1.70483541038544e-07
"12242",47,10,"Compar",0.0849784478973357,0,3.80376543595867e-06
"x3243",45,10,"PGLSSEY",0.93,0,9.29252743712305e-09
"x12243",45,10,"PGLSSEYOPTIM",0.8,0,2.63428094046277e-08
"12243",45,10,"Compar",0.205717018721886,0,-4.81663187125945e-07
"x3244",47,10,"PGLSSEY",0.52,0,1.46396636407647e-07
"x12244",47,10,"PGLSSEYOPTIM",0.45,0,1.75155934171406e-07
"12244",47,10,"Compar",0.161437717912455,0,1.19139052962229e-06
"x3245",47,10,"PGLSSEY",0.66,0,9.87635082218136e-08
"x12245",47,10,"PGLSSEYOPTIM",0.81,0,5.41910091426281e-08
"12245",47,10,"Compar",0.0118620530865692,0,-2.36176612926478e-06
"x3246",47,10,"PGLSSEY",0.66,0,-2.70728945099443e-08
"x12246",47,10,"PGLSSEYOPTIM",0.75,0,-1.98139885967604e-08
"12246",47,10,"Compar",0.841737455845372,0,-4.04716118044832e-08
"x3247",48,10,"PGLSSEY",0.6,0,-1.38193280136878e-07
"x12247",48,10,"PGLSSEYOPTIM",0.58,0,-1.44040656991552e-07
"12247",NA,NA,"Compar",NA,NA,NA
"x3248",48,10,"PGLSSEY",0.71,0,-2.65517830952499e-08
"x12248",48,10,"PGLSSEYOPTIM",0.71,0,-2.65005526904941e-08
"12248",48,10,"Compar",0.180638338219435,0,-3.4914639672991e-07
"x3249",48,10,"PGLSSEY",0.69,0,9.49192419416223e-08
"x12249",48,10,"PGLSSEYOPTIM",0.6,0,1.25932399617769e-07
"12249",48,10,"Compar",0.876788384194273,0,-1.28144141140694e-07
"x3250",45,10,"PGLSSEY",0.86,0,8.52426327258733e-09
"x12250",45,10,"PGLSSEYOPTIM",0.77,0,1.37178014522737e-08
"12250",45,10,"Compar",0.352757009598551,0,1.39181451783855e-07
"x3251",47,10,"PGLSSEY",0.77,0,5.12801304619569e-08
"x12251",47,10,"PGLSSEYOPTIM",0.055,0,4.05804901936576e-07
"12251",47,10,"Compar",0.3537323760371,0,-6.35339196542878e-07
"x3252",45,10,"PGLSSEY",0.87,0,1.46875791976751e-08
"x12252",45,10,"PGLSSEYOPTIM",0.85,0,1.69138293667904e-08
"12252",45,10,"Compar",0.76547257445933,0,-9.33511611885992e-08
"x3253",42,10,"PGLSSEY",0.66,0,1.73088729342495e-08
"x12253",42,10,"PGLSSEYOPTIM",0.99,0,3.46633839679274e-10
"12253",42,10,"Compar",0.446415878966875,0,-1.0174889653695e-07
"x3254",47,10,"PGLSSEY",0.64,0,-1.77347600102436e-08
"x12254",47,10,"PGLSSEYOPTIM",0.62,0,-1.88534347902758e-08
"12254",47,10,"Compar",0.280519766435612,0,-1.42863710961628e-07
"x3255",47,10,"PGLSSEY",0.71,0,1.93031473871021e-08
"x12255",47,10,"PGLSSEYOPTIM",0.63,0,2.52674066213877e-08
"12255",47,10,"Compar",0.00681149837173711,0,5.65172274963737e-07
"x3256",47,10,"PGLSSEY",0.89,0,3.79256373725838e-08
"x12256",47,10,"PGLSSEYOPTIM",0.92,0,2.64816806596273e-08
"12256",47,10,"Compar",0.710975346139898,0,-3.20875289264796e-07
"x3257",48,10,"PGLSSEY",0.84,0,-1.47177534120875e-07
"x12257",48,10,"PGLSSEYOPTIM",0.9,0,-9.26060533317447e-08
"12257",48,10,"Compar",0.451363988727916,0,-1.85010164810782e-06
"x3258",47,10,"PGLSSEY",0.64,0,-1.68046136605203e-08
"x12258",47,10,"PGLSSEYOPTIM",0.66,0,-1.57288434888036e-08
"12258",47,10,"Compar",0.706759961574225,0,4.45739916518518e-08
"x3259",47,10,"PGLSSEY",0.59,0,1.23945027507289e-07
"x12259",47,10,"PGLSSEYOPTIM",0.61,0,1.16414609107358e-07
"12259",47,10,"Compar",0.683413054175223,0,3.19546126691149e-07
"x3260",49,10,"PGLSSEY",0.78,0,-2.31010123012345e-08
"x12260",49,10,"PGLSSEYOPTIM",0.93,0,7.51480495933721e-09
"12260",49,10,"Compar",0.572975375059483,0,-1.68018885872719e-07
"x3261",46,10,"PGLSSEY",0.74,0,7.82265266896778e-08
"x12261",46,10,"PGLSSEYOPTIM",0.39,0,1.83595784587216e-07
"12261",46,10,"Compar",0.957656095823747,0,-4.2690225417782e-08
"x3262",46,10,"PGLSSEY",0.68,0,-6.05441226370886e-08
"x12262",46,10,"PGLSSEYOPTIM",0.73,0,-5.77773339327546e-08
"12262",46,10,"Compar",0.981910818220553,0,-1.12490669509595e-08
"x3263",48,10,"PGLSSEY",0.56,0,6.86946203475831e-08
"x12263",48,10,"PGLSSEYOPTIM",0.79,0,3.18544352957212e-08
"12263",NA,NA,"Compar",NA,NA,NA
"x3264",48,10,"PGLSSEY",0.79,0,2.4307620020635e-07
"x12264",48,10,"PGLSSEYOPTIM",0.73,0,3.11903037046855e-07
"12264",48,10,"Compar",0.92318848857155,0,-3.08748886285573e-07
"x3265",46,10,"PGLSSEY",0.89,0,6.47684818679401e-09
"x12265",46,10,"PGLSSEYOPTIM",0.88,0,-7.0337603372097e-09
"12265",46,10,"Compar",0.182462789082635,0,2.31147450979315e-07
"x3266",47,10,"PGLSSEY",0.9,0,1.50807026330527e-08
"x12266",47,10,"PGLSSEYOPTIM",0.88,0,1.9579671026374e-08
"12266",47,10,"Compar",0.945612135526411,0,3.36516347219536e-08
"x3267",48,10,"PGLSSEY",0.85,0,-1.61369157117957e-08
"x12267",48,10,"PGLSSEYOPTIM",0.98,0,2.62368088897517e-09
"12267",48,10,"Compar",0.210632863078915,0,-3.73771510002282e-07
"x3268",44,10,"PGLSSEY",0.79,0,6.75164421975107e-08
"x12268",44,10,"PGLSSEYOPTIM",0.8,0,6.50269269286e-08
"12268",44,10,"Compar",0.200519697091923,0,-1.196090861399e-06
"x3269",43,10,"PGLSSEY",0.74,0,1.76666183020296e-08
"x12269",43,10,"PGLSSEYOPTIM",0.7,0,1.99685646362266e-08
"12269",43,10,"Compar",0.0498943086602197,0,3.99095436247931e-07
"x3270",46,10,"PGLSSEY",0.87,0,-4.51937141377902e-08
"x12270",46,10,"PGLSSEYOPTIM",0.97,0,9.86290715424843e-09
"12270",46,10,"Compar",0.46788271339549,0,7.23274970977808e-07
"x3271",44,10,"PGLSSEY",0.78,0,2.52089919731483e-08
"x12271",44,10,"PGLSSEYOPTIM",0.83,0,1.89509421069944e-08
"12271",44,10,"Compar",0.282903537875397,0,3.82976642731938e-07
"x3272",45,10,"PGLSSEY",0.86,0,2.12141138369584e-08
"x12272",45,10,"PGLSSEYOPTIM",0.82,0,2.89627717221332e-08
"12272",45,10,"Compar",0.466223632585018,0,3.11681685069447e-07
"x3273",45,10,"PGLSSEY",0.78,0,1.60326809846131e-08
"x12273",45,10,"PGLSSEYOPTIM",0.96,0,-2.4800578975214e-09
"12273",45,10,"Compar",0.559928456443558,0,1.01191166918246e-07
"x3274",49,10,"PGLSSEY",0.95,0,1.71496818114148e-08
"x12274",49,10,"PGLSSEYOPTIM",0.82,0,6.63512331792388e-08
"12274",NA,NA,"Compar",NA,NA,NA
"x3275",49,10,"PGLSSEY",0.58,0,-2.42965989217378e-08
"x12275",49,10,"PGLSSEYOPTIM",0.48,0,-3.10444164813975e-08
"12275",49,10,"Compar",0.673259329776233,0,-6.08504011848649e-08
"x3276",48,10,"PGLSSEY",0.65,0,-1.20022006190329e-07
"x12276",48,10,"PGLSSEYOPTIM",0.8,0,-6.88617918906773e-08
"12276",48,10,"Compar",0.965521413348025,0,-4.3844854921105e-08
"x3277",48,10,"PGLSSEY",0.91,0,-6.00409395173854e-09
"x12277",48,10,"PGLSSEYOPTIM",0.9,0,-7.24196608326757e-09
"12277",48,10,"Compar",0.299627924214974,0,-2.10306599439077e-07
"x3278",47,10,"PGLSSEY",0.94,0,-4.57477070599408e-09
"x12278",47,10,"PGLSSEYOPTIM",0.78,0,1.75944167037331e-08
"12278",47,10,"Compar",0.258751119346052,0,2.70987981747832e-07
"x3279",46,10,"PGLSSEY",0.93,0,-1.08419057571908e-08
"x12279",46,10,"PGLSSEYOPTIM",0.96,0,6.07169631686114e-09
"12279",46,10,"Compar",0.029523357708058,0,9.70378785563122e-07
"x3280",45,10,"PGLSSEY",0.86,0,-1.47392320023755e-08
"x12280",45,10,"PGLSSEYOPTIM",0.88,0,-1.183807689424e-08
"12280",45,10,"Compar",0.579321749586211,0,-1.48629721058585e-07
"x3281",48,10,"PGLSSEY",0.71,0,1.79903503889175e-07
"x12281",48,10,"PGLSSEYOPTIM",0.66,0,2.11408298708505e-07
"12281",48,10,"Compar",0.735830855893104,0,5.52437001936317e-07
"x3282",47,10,"PGLSSEY",0.5,0,3.27743025994302e-08
"x12282",47,10,"PGLSSEYOPTIM",0.46,0,3.60922411693824e-08
"12282",47,10,"Compar",0.735465045999727,0,5.97450920274643e-08
"x3283",48,10,"PGLSSEY",0.81,0,-5.44350412196369e-08
"x12283",48,10,"PGLSSEYOPTIM",0.87,0,-3.69345912355494e-08
"12283",48,10,"Compar",0.864421256603356,0,-1.39216505715864e-07
"x3284",49,10,"PGLSSEY",0.88,0,-2.81214697874006e-08
"x12284",49,10,"PGLSSEYOPTIM",0.96,0,-9.17485443561447e-09
"12284",49,10,"Compar",0.707699159745084,0,2.62651755720577e-07
"x3285",46,10,"PGLSSEY",0.49,0,-2.56729093372155e-08
"x12285",46,10,"PGLSSEYOPTIM",0.53,0,-2.34133482281869e-08
"12285",46,10,"Compar",0.913855542371729,0,1.50459052060982e-08
"x3286",44,10,"PGLSSEY",0.75,0,-6.21362468808231e-08
"x12286",44,10,"PGLSSEYOPTIM",0.76,0,-5.92536195923227e-08
"12286",44,10,"Compar",0.549242286758001,0,3.71509342712643e-07
"x3287",48,10,"PGLSSEY",0.61,0,-1.06517374909569e-07
"x12287",48,10,"PGLSSEYOPTIM",0.55,0,-1.20569544080087e-07
"12287",48,10,"Compar",0.60954339744594,0,-3.7144150111673e-07
"x3288",44,10,"PGLSSEY",0.88,0,2.95467481018859e-08
"x12288",44,10,"PGLSSEYOPTIM",0.77,0,5.26305350018166e-08
"12288",NA,NA,"Compar",NA,NA,NA
"x3289",46,10,"PGLSSEY",0.67,0,1.30595895669495e-07
"x12289",46,10,"PGLSSEYOPTIM",0.66,0,1.44234061221997e-07
"12289",46,10,"Compar",0.123218263297953,0,-1.61432315148833e-06
"x3290",49,10,"PGLSSEY",0.93,0,-1.34483400544762e-08
"x12290",49,10,"PGLSSEYOPTIM",0.92,0,-1.63918654936575e-08
"12290",49,10,"Compar",0.817159281676974,0,1.17775572424541e-07
"x3291",46,10,"PGLSSEY",0.84,0,9.17446129923417e-08
"x12291",46,10,"PGLSSEYOPTIM",0.81,0,1.14271442044204e-07
"12291",NA,NA,"Compar",NA,NA,NA
"x3292",45,10,"PGLSSEY",0.92,0,4.23522369394094e-09
"x12292",45,10,"PGLSSEYOPTIM",0.93,0,3.9838380156008e-09
"12292",45,10,"Compar",0.443369456294168,0,-1.16279559997152e-07
"x3293",48,10,"PGLSSEY",0.53,0,4.79116642469338e-08
"x12293",48,10,"PGLSSEYOPTIM",0.53,0,4.74851954122978e-08
"12293",48,10,"Compar",0.782379006258419,0,7.14839798322822e-08
"x3294",44,10,"PGLSSEY",0.47,0,1.31425051615714e-07
"x12294",44,10,"PGLSSEYOPTIM",0.76,0,6.08910806991737e-08
"12294",44,10,"Compar",0.202586506413586,0,7.61015022063597e-07
"x3295",45,10,"PGLSSEY",0.92,0,6.81363341401556e-09
"x12295",45,10,"PGLSSEYOPTIM",0.94,0,4.95970255272629e-09
"12295",45,10,"Compar",0.3602755388236,0,2.31920453466936e-07
"x3296",47,10,"PGLSSEY",0.78,0,1.10799513341894e-07
"x12296",47,10,"PGLSSEYOPTIM",0.91,0,4.83134435543066e-08
"12296",NA,NA,"Compar",NA,NA,NA
"x3297",47,10,"PGLSSEY",0.58,0,1.08320171253354e-07
"x12297",47,10,"PGLSSEYOPTIM",0.7,0,7.5771080500856e-08
"12297",47,10,"Compar",0.191852392723483,0,8.85865542093599e-07
"x3298",47,10,"PGLSSEY",0.88,0,7.04944386956713e-09
"x12298",47,10,"PGLSSEYOPTIM",0.75,0,-1.50615963595297e-08
"12298",47,10,"Compar",0.633388239388177,0,8.16457047366871e-08
"x3299",49,10,"PGLSSEY",0.87,0,-5.42962952199689e-08
"x12299",49,10,"PGLSSEYOPTIM",0.63,0,-1.61840262563349e-07
"12299",49,10,"Compar",0.00522722416205168,0,-3.87803538212239e-06
"x3300",47,10,"PGLSSEY",0.99,0,-1.46681118652518e-09
"x12300",47,10,"PGLSSEYOPTIM",0.81,0,4.87601026536206e-08
"12300",NA,NA,"Compar",NA,NA,NA
"x3301",47,10,"PGLSSEY",0.91,0,2.04136649320106e-08
"x12301",47,10,"PGLSSEYOPTIM",0.94,0,1.31354852098892e-08
"12301",NA,NA,"Compar",NA,NA,NA
"x3302",45,10,"PGLSSEY",0.96,0,-1.75712080931029e-09
"x12302",45,10,"PGLSSEYOPTIM",1,0,-1.87944098918262e-10
"12302",45,10,"Compar",0.0235473297244493,0,2.82471881534344e-07
"x3303",49,10,"PGLSSEY",0.82,0,-1.23602999569966e-08
"x12303",49,10,"PGLSSEYOPTIM",0.96,0,-2.49052816430559e-09
"12303",49,10,"Compar",0.63968562409346,0,-8.4151605576563e-08
"x3304",48,10,"PGLSSEY",0.63,0,1.57021901957738e-08
"x12304",48,10,"PGLSSEYOPTIM",0.6,0,1.71135314317045e-08
"12304",48,10,"Compar",0.0657087494619821,0,2.2070628500198e-07
"x3305",47,10,"PGLSSEY",0.74,0,-1.37145347496898e-07
"x12305",47,10,"PGLSSEYOPTIM",0.98,0,-8.44577556020402e-09
"12305",47,10,"Compar",0.65627201908194,0,6.34467480353111e-07
"x3306",47,10,"PGLSSEY",0.79,0,1.47913412769335e-08
"x12306",47,10,"PGLSSEYOPTIM",0.84,0,1.18698240481758e-08
"12306",47,10,"Compar",0.960342822709941,0,9.91334727179443e-09
"x3307",48,10,"PGLSSEY",0.84,0,-1.31410223145447e-07
"x12307",48,10,"PGLSSEYOPTIM",0.8,0,-1.66505361158508e-07
"12307",48,10,"Compar",0.213418101793233,0,-2.926911390956e-06
"x3308",45,10,"PGLSSEY",0.88,0,-7.96380520715209e-09
"x12308",45,10,"PGLSSEYOPTIM",0.75,0,1.69517304626097e-08
"12308",45,10,"Compar",0.746242580264077,0,5.65276002237474e-08
"x3309",46,10,"PGLSSEY",0.78,0,-1.582719930229e-08
"x12309",46,10,"PGLSSEYOPTIM",0.85,0,-1.10883841169092e-08
"12309",46,10,"Compar",0.678365533862118,0,-8.95410093218355e-08
"x3310",47,10,"PGLSSEY",0.6,0,2.79397996037311e-08
"x12310",47,10,"PGLSSEYOPTIM",0.58,0,2.94664630301844e-08
"12310",47,10,"Compar",0.978742108008273,0,4.6512260814205e-09
"x3311",44,10,"PGLSSEY",0.87,0,-3.11230979216291e-08
"x12311",44,10,"PGLSSEYOPTIM",0.96,0,9.60422268133135e-09
"12311",44,10,"Compar",0.266985061027695,0,7.16202711051558e-07
"x3312",46,10,"PGLSSEY",0.85,0,-5.61819387800684e-09
"x12312",46,10,"PGLSSEYOPTIM",0.5,0,-2.1648901342253e-08
"12312",46,10,"Compar",0.0650205628646146,0,-2.45572940839257e-07
"x3313",47,10,"PGLSSEY",0.44,0,3.07162134758165e-08
"x12313",47,10,"PGLSSEYOPTIM",0.37,0,3.48130655855136e-08
"12313",47,10,"Compar",0.229334113577901,0,1.63314196908001e-07
"x3314",47,10,"PGLSSEY",0.57,0,1.41843979438433e-07
"x12314",47,10,"PGLSSEYOPTIM",0.6,0,1.31604593185342e-07
"12314",47,10,"Compar",0.377687873142302,0,7.35407335291127e-07
"x3315",47,10,"PGLSSEY",0.4,0,-2.22402990293121e-07
"x12315",47,10,"PGLSSEYOPTIM",0.84,0,-5.41229672629772e-08
"12315",47,10,"Compar",0.577289297505822,0,-5.0874777111371e-07
"x3316",48,10,"PGLSSEY",0.9,0,-3.27771623932111e-08
"x12316",48,10,"PGLSSEYOPTIM",0.85,0,-4.91427437227263e-08
"12316",48,10,"Compar",0.271234494494759,0,-1.04477382728247e-06
"x3317",45,10,"PGLSSEY",0.95,0,2.43216914260233e-08
"x12317",45,10,"PGLSSEYOPTIM",0.96,0,2.08630882053456e-08
"12317",45,10,"Compar",0.0834638932472882,0,-2.52669177719686e-06
"x3318",46,10,"PGLSSEY",0.87,0,-4.57574515005308e-08
"x12318",46,10,"PGLSSEYOPTIM",0.75,0,-9.3409847083778e-08
"12318",46,10,"Compar",0.150269363927725,0,-1.6552927654536e-06
"x3319",47,10,"PGLSSEY",0.72,0,-8.47286627767126e-08
"x12319",47,10,"PGLSSEYOPTIM",0.75,0,-8.04534816388302e-08
"12319",47,10,"Compar",0.337178117005136,0,-7.70615424495799e-07
"x3320",46,10,"PGLSSEY",0.59,0,-2.81951483418271e-08
"x12320",46,10,"PGLSSEYOPTIM",0.6,0,-2.76386799876684e-08
"12320",46,10,"Compar",0.0297013029008601,0,4.39534238709281e-07
"x3321",47,10,"PGLSSEY",0.7,0,-2.25784945272522e-08
"x12321",47,10,"PGLSSEYOPTIM",0.6,0,-2.8860702349504e-08
"12321",47,10,"Compar",0.520138283228496,0,-1.32390471850259e-07
"x3322",48,10,"PGLSSEY",0.96,0,-2.07543858121352e-09
"x12322",48,10,"PGLSSEYOPTIM",0.97,0,1.6272363820129e-09
"12322",NA,NA,"Compar",NA,NA,NA
"x3323",44,10,"PGLSSEY",0.9,0,-6.08552446753716e-08
"x12323",44,10,"PGLSSEYOPTIM",0.56,0,2.66777462776265e-07
"12323",44,10,"Compar",0.100943505431976,0,2.83588263902123e-06
"x3324",45,10,"PGLSSEY",0.74,0,9.83623236332551e-08
"x12324",45,10,"PGLSSEYOPTIM",0.57,0,1.66946520841013e-07
"12324",NA,NA,"Compar",NA,NA,NA
"x3325",48,10,"PGLSSEY",0.7,0,1.76956629244608e-07
"x12325",48,10,"PGLSSEYOPTIM",0.82,0,1.00653035814408e-07
"12325",48,10,"Compar",0.739149013780142,0,5.49019502761229e-07
"x3326",48,10,"PGLSSEY",0.49,0,2.01510250125286e-07
"x12326",48,10,"PGLSSEYOPTIM",0.85,0,5.59109336545951e-08
"12326",48,10,"Compar",0.63673971004282,0,-4.36164876889731e-07
"x3327",49,10,"PGLSSEY",0.91,0,-4.37055347813169e-09
"x12327",49,10,"PGLSSEYOPTIM",0.9,0,4.67207248909984e-09
"12327",NA,NA,"Compar",NA,NA,NA
"x3328",48,10,"PGLSSEY",0.47,0,3.53632363167658e-08
"x12328",48,10,"PGLSSEYOPTIM",0.57,0,2.98236105037454e-08
"12328",48,10,"Compar",0.00818571868517082,0,5.19695284505901e-07
"x3329",46,10,"PGLSSEY",0.74,0,-1.21674355900173e-08
"x12329",46,10,"PGLSSEYOPTIM",0.86,0,-6.82031559167512e-09
"12329",46,10,"Compar",0.486252368149548,0,-1.00362562228209e-07
"x3330",46,10,"PGLSSEY",0.98,0,-9.00095261594586e-10
"x12330",46,10,"PGLSSEYOPTIM",0.99,0,4.62716738494876e-10
"12330",NA,NA,"Compar",NA,NA,NA
"x3331",45,10,"PGLSSEY",0.72,0,-7.896213664484e-08
"x12331",45,10,"PGLSSEYOPTIM",0.45,0,-1.64311059985695e-07
"12331",45,10,"Compar",0.00243741490128713,0,-2.95570837076283e-06
"x3332",44,10,"PGLSSEY",0.78,0,-7.47588122183017e-08
"x12332",44,10,"PGLSSEYOPTIM",0.74,0,-9.17774226580368e-08
"12332",44,10,"Compar",0.0915722539891819,0,1.77412760592826e-06
"x3333",46,10,"PGLSSEY",0.88,0,-2.96321464054801e-08
"x12333",46,10,"PGLSSEYOPTIM",0.62,0,-9.65223287856236e-08
"12333",46,10,"Compar",0.579745412517848,0,4.3029242749895e-07
"x3334",48,10,"PGLSSEY",0.77,0,2.43821057531047e-08
"x12334",48,10,"PGLSSEYOPTIM",0.68,0,3.55121492967239e-08
"12334",48,10,"Compar",0.000101961445945653,0,1.80733961036528e-06
"x3335",45,10,"PGLSSEY",0.38,0,3.13952133365836e-08
"x12335",45,10,"PGLSSEYOPTIM",0.22,0,4.23420486424388e-08
"12335",45,10,"Compar",0.230889597499436,0,1.51974435450029e-07
"x3336",43,10,"PGLSSEY",0.78,0,6.77553908753953e-08
"x12336",43,10,"PGLSSEYOPTIM",0.85,0,4.63986513421129e-08
"12336",43,10,"Compar",0.282211176624951,0,-8.83546955076849e-07
"x3337",44,10,"PGLSSEY",0.92,0,1.12763047606039e-08
"x12337",44,10,"PGLSSEYOPTIM",0.74,0,3.64785610349369e-08
"12337",44,10,"Compar",0.723824542736907,0,1.51379869375454e-07
"x3338",48,10,"PGLSSEY",0.99,0,-1.96404897186928e-09
"x12338",48,10,"PGLSSEYOPTIM",0.68,0,9.81401410961665e-08
"12338",NA,NA,"Compar",NA,NA,NA
"x3339",47,10,"PGLSSEY",0.8,0,6.50349745060538e-08
"x12339",47,10,"PGLSSEYOPTIM",0.7,0,9.56649465815757e-08
"12339",47,10,"Compar",0.132711430248319,0,1.44275619753015e-06
"x3340",47,10,"PGLSSEY",0.8,0,-1.24745654817427e-08
"x12340",47,10,"PGLSSEYOPTIM",0.85,0,-8.98450409433103e-09
"12340",47,10,"Compar",0.714210525322989,0,6.63012112978185e-08
"x3341",48,10,"PGLSSEY",0.87,0,4.4071958371168e-08
"x12341",48,10,"PGLSSEYOPTIM",0.9,0,3.42142530919803e-08
"12341",48,10,"Compar",0.813394944834077,0,-2.30171551358933e-07
"x3342",48,10,"PGLSSEY",0.78,0,4.59401150931517e-08
"x12342",48,10,"PGLSSEYOPTIM",0.75,0,5.25897398202305e-08
"12342",48,10,"Compar",0.418944743665707,0,4.60516347065187e-07
"x3343",44,10,"PGLSSEY",0.77,0,3.61958523341857e-08
"x12343",44,10,"PGLSSEYOPTIM",0.93,0,-1.1077625801032e-08
"12343",44,10,"Compar",0.910478163225289,0,5.24022141018346e-08
"x3344",48,10,"PGLSSEY",0.66,0,-2.15813838578647e-08
"x12344",48,10,"PGLSSEYOPTIM",0.71,0,-1.79615546790477e-08
"12344",48,10,"Compar",0.978053676927176,0,5.32997428029879e-09
"x3345",43,10,"PGLSSEY",0.36,0,-1.94028590938502e-07
"x12345",43,10,"PGLSSEYOPTIM",0.35,0,-1.99876413468705e-07
"12345",43,10,"Compar",0.425802685381483,0,-6.10944880914453e-07
"x3346",47,10,"PGLSSEY",0.79,0,1.48820952165394e-08
"x12346",47,10,"PGLSSEYOPTIM",0.7,0,2.1145614176288e-08
"12346",47,10,"Compar",0.305697939799201,0,1.81229078690354e-07
"x3347",44,10,"PGLSSEY",0.79,0,-6.37327615796325e-08
"x12347",44,10,"PGLSSEYOPTIM",0.9,0,-3.10442313679545e-08
"12347",44,10,"Compar",0.322284788737917,0,-8.82617734874872e-07
"x3348",45,10,"PGLSSEY",0.54,0,-5.47789212626885e-08
"x12348",45,10,"PGLSSEYOPTIM",0.61,0,-4.57450189640818e-08
"12348",45,10,"Compar",0.384001728635597,0,2.73577813012839e-07
"x3349",45,10,"PGLSSEY",0.66,0,-2.01895208813715e-08
"x12349",45,10,"PGLSSEYOPTIM",0.79,0,-1.21898604103045e-08
"12349",45,10,"Compar",0.9702977567904,0,6.01183998527991e-09
"x3350",44,10,"PGLSSEY",0.85,0,5.70952583024338e-08
"x12350",44,10,"PGLSSEYOPTIM",0.79,0,8.41705397182033e-08
"12350",44,10,"Compar",0.810274534370812,0,-2.70772277309296e-07
"x3351",45,10,"PGLSSEY",0.47,0,-8.18270682900227e-08
"x12351",45,10,"PGLSSEYOPTIM",0.49,0,-7.89448279222341e-08
"12351",NA,NA,"Compar",NA,NA,NA
"x3352",47,10,"PGLSSEY",0.74,0,-8.73906793463441e-08
"x12352",47,10,"PGLSSEYOPTIM",0.71,0,-9.9251085370049e-08
"12352",47,10,"Compar",0.414020242071584,0,6.71865404003537e-07
"x3353",44,10,"PGLSSEY",0.95,0,1.10773158058002e-08
"x12353",44,10,"PGLSSEYOPTIM",0.84,0,3.86015026042968e-08
"12353",44,10,"Compar",0.758131129010611,0,1.97363003178877e-07
"x3354",47,10,"PGLSSEY",0.52,0,-2.92695661134806e-08
"x12354",47,10,"PGLSSEYOPTIM",0.4,0,-3.93295279810562e-08
"12354",47,10,"Compar",0.174238706074497,0,2.3196986363345e-07
"x3355",46,10,"PGLSSEY",0.63,0,-9.61041104171688e-08
"x12355",46,10,"PGLSSEYOPTIM",0.58,0,-1.11146974187897e-07
"12355",46,10,"Compar",0.919744821874652,0,7.11960476627252e-08
"x3356",46,10,"PGLSSEY",0.98,0,-1.9844683318957e-09
"x12356",46,10,"PGLSSEYOPTIM",0.92,0,8.16611676444343e-09
"12356",46,10,"Compar",0.673470814742453,0,1.3490048661693e-07
"x3357",49,10,"PGLSSEY",0.86,0,-9.1101680073189e-09
"x12357",49,10,"PGLSSEYOPTIM",0.63,0,-2.40985373291179e-08
"12357",49,10,"Compar",0.313890363041004,0,-1.92296842989553e-07
"x3358",49,10,"PGLSSEY",0.8,0,9.27422245375204e-09
"x12358",49,10,"PGLSSEYOPTIM",0.74,0,1.19632639115503e-08
"12358",NA,NA,"Compar",NA,NA,NA
"x3359",47,10,"PGLSSEY",0.91,0,4.06230578236091e-09
"x12359",47,10,"PGLSSEYOPTIM",0.9,0,4.39081847042953e-09
"12359",47,10,"Compar",0.247032656655509,0,-1.45613797182053e-07
"x3360",45,10,"PGLSSEY",0.66,0,1.0745210460168e-07
"x12360",45,10,"PGLSSEYOPTIM",0.9,0,2.97090624328057e-08
"12360",45,10,"Compar",0.807181366709673,0,-1.94964281124379e-07
"x3361",47,10,"PGLSSEY",0.77,0,-7.49197981767202e-08
"x12361",47,10,"PGLSSEYOPTIM",0.72,0,-9.08109904695864e-08
"12361",47,10,"Compar",0.864338087385623,0,-1.55163354949023e-07
"x3362",45,10,"PGLSSEY",0.64,0,-2.23877177744355e-08
"x12362",45,10,"PGLSSEYOPTIM",0.65,0,-2.19501022143966e-08
"12362",45,10,"Compar",0.447365066540932,0,1.28855348951609e-07
"x3363",43,10,"PGLSSEY",0.79,0,-1.54588735421946e-07
"x12363",43,10,"PGLSSEYOPTIM",0.68,0,-2.50237951224934e-07
"12363",43,10,"Compar",0.073830689985396,0,-3.72902225484592e-06
"x3364",40,10,"PGLSSEY",0.93,0,8.55433262594671e-09
"x12364",40,10,"PGLSSEYOPTIM",0.77,0,2.69011259115894e-08
"12364",40,10,"Compar",0.168103397715332,0,4.45056142482098e-07
"x3365",43,10,"PGLSSEY",0.75,0,-1.33253681534568e-08
"x12365",43,10,"PGLSSEYOPTIM",0.58,0,-2.28865062400836e-08
"12365",43,10,"Compar",0.98189038223693,0,3.26875717858084e-09
"x3366",48,10,"PGLSSEY",0.88,0,-1.75364982666089e-08
"x12366",48,10,"PGLSSEYOPTIM",0.97,0,-4.22606399600507e-09
"12366",48,10,"Compar",0.0300737202871904,0,9.47607110640837e-07
"x3367",47,10,"PGLSSEY",0.68,0,-8.26992844826424e-08
"x12367",47,10,"PGLSSEYOPTIM",0.76,0,-6.09915015745878e-08
"12367",47,10,"Compar",0.516486696455771,0,-4.29609535437365e-07
"x3368",45,10,"PGLSSEY",0.58,0,-1.91020114491683e-07
"x12368",45,10,"PGLSSEYOPTIM",0.43,0,-2.84447032533451e-07
"12368",45,10,"Compar",0.107301659653096,0,-2.31742899171553e-06
