"n","min","model","pval","simslope","slope"
NA,NA,"Compar",NA,NA,NA
135,1,"PGLSSEY",0.49,0,-1.40392670783572e-08
135,1,"PGLSSEYOPTIM",0.42,0,-1.68582372575981e-08
NA,NA,"Compar",NA,NA,NA
143,1,"PGLSSEY",0.67,0,2.13169138208915e-08
143,1,"PGLSSEYOPTIM",0.95,0,3.42123887734854e-09
NA,NA,"Compar",NA,NA,NA
142,5,"PGLSSEY",0.62,0,1.01480851645603e-08
142,5,"PGLSSEYOPTIM",0.79,0,5.29480057587139e-09
NA,NA,"Compar",NA,NA,NA
137,1,"PGLSSEY",0.44,0,-2.33026946201186e-08
137,1,"PGLSSEYOPTIM",0.3,0,-3.22773045795868e-08
NA,NA,"Compar",NA,NA,NA
140,1,"PGLSSEY",0.7,0,-1.29482146919149e-08
140,1,"PGLSSEYOPTIM",0.72,0,-1.18407177678036e-08
NA,NA,"Compar",NA,NA,NA
139,20,"PGLSSEY",0.34,0,-2.48894548493055e-08
139,20,"PGLSSEYOPTIM",0.32,0,-2.59755678301078e-08
NA,NA,"Compar",NA,NA,NA
134,1,"PGLSSEY",0.74,0,1.65215175026271e-08
134,1,"PGLSSEYOPTIM",0.67,0,-2.02207561294775e-08
NA,NA,"Compar",NA,NA,NA
135,10,"PGLSSEY",0.73,0,-7.3935090232658e-09
135,10,"PGLSSEYOPTIM",0.85,0,-4.20351979394949e-09
NA,NA,"Compar",NA,NA,NA
136,10,"PGLSSEY",0.63,0,1.11545610098141e-08
136,10,"PGLSSEYOPTIM",0.5,0,1.54097389668407e-08
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.41,0,8.83532218831305e-08
141,10,"PGLSSEYOPTIM",0.45,0,8.36383071196003e-08
NA,NA,"Compar",NA,NA,NA
137,1,"PGLSSEY",0.5,0,-3.90381957081787e-08
137,1,"PGLSSEYOPTIM",0.37,0,-4.87768528759067e-08
NA,NA,"Compar",NA,NA,NA
140,5,"PGLSSEY",0.33,0,1.94774095253296e-08
140,5,"PGLSSEYOPTIM",0.38,0,1.75982340766702e-08
NA,NA,"Compar",NA,NA,NA
137,1,"PGLSSEY",0.17,0,-6.18477115169671e-08
137,1,"PGLSSEYOPTIM",0.18,0,-5.88813383471028e-08
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.94,0,-1.67730752163247e-09
140,10,"PGLSSEYOPTIM",0.95,0,1.41760007090944e-09
NA,NA,"Compar",NA,NA,NA
136,5,"PGLSSEY",0.65,0,-1.16032361310669e-08
136,5,"PGLSSEYOPTIM",0.7,0,-1.03148085117184e-08
NA,NA,"Compar",NA,NA,NA
143,20,"PGLSSEY",0.55,0,1.69019930121296e-08
143,20,"PGLSSEYOPTIM",0.54,0,1.72777588182697e-08
NA,NA,"Compar",NA,NA,NA
140,1,"PGLSSEY",0.6,0,1.46300784906356e-08
140,1,"PGLSSEYOPTIM",0.4,0,2.3774558774601e-08
NA,NA,"Compar",NA,NA,NA
139,5,"PGLSSEY",0.92,0,2.12322572307987e-09
139,5,"PGLSSEYOPTIM",0.76,0,6.61820197521255e-09
NA,NA,"Compar",NA,NA,NA
142,20,"PGLSSEY",0.66,0,-4.20795739877012e-08
142,20,"PGLSSEYOPTIM",0.67,0,-4.12055210038918e-08
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",1,0,-8.43198418954829e-11
141,10,"PGLSSEYOPTIM",0.97,0,8.7676545020672e-10
NA,NA,"Compar",NA,NA,NA
145,1,"PGLSSEY",0.84,0,1.15078458409051e-08
145,1,"PGLSSEYOPTIM",0.62,0,2.81200549783387e-08
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.32,0,5.89566000305736e-08
138,10,"PGLSSEYOPTIM",0.4,0,5.05504342569433e-08
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.35,0,-1.24083293204453e-07
140,10,"PGLSSEYOPTIM",0.41,0,-1.11351892430064e-07
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.13,0,-3.23304750348511e-08
138,10,"PGLSSEYOPTIM",0.22,0,-2.65789212167339e-08
NA,NA,"Compar",NA,NA,NA
141,20,"PGLSSEY",0.48,0,2.17370969387656e-08
141,20,"PGLSSEYOPTIM",0.39,0,2.63157281568205e-08
NA,NA,"Compar",NA,NA,NA
144,1,"PGLSSEY",0.52,0,-3.15221287444052e-08
144,1,"PGLSSEYOPTIM",0.85,0,1.03138720366971e-08
NA,NA,"Compar",NA,NA,NA
139,20,"PGLSSEY",0.76,0,-8.40828360988689e-09
139,20,"PGLSSEYOPTIM",0.8,0,-7.1375611354243e-09
NA,NA,"Compar",NA,NA,NA
143,5,"PGLSSEY",0.93,0,2.24716810057599e-09
143,5,"PGLSSEYOPTIM",0.75,0,8.66545393614067e-09
NA,NA,"Compar",NA,NA,NA
144,10,"PGLSSEY",0.4,0,1.68755765870048e-08
144,10,"PGLSSEYOPTIM",0.48,0,1.42139287255473e-08
NA,NA,"Compar",NA,NA,NA
142,20,"PGLSSEY",0.98,0,-5.74043344982461e-10
142,20,"PGLSSEYOPTIM",0.47,0,1.93814441028818e-08
NA,NA,"Compar",NA,NA,NA
140,20,"PGLSSEY",0.28,0,-4.80382216823882e-08
140,20,"PGLSSEYOPTIM",0.25,0,-5.10934270064387e-08
NA,NA,"Compar",NA,NA,NA
143,1,"PGLSSEY",0.53,0,-2.20186552963364e-08
143,1,"PGLSSEYOPTIM",0.31,0,-3.55273773991073e-08
NA,NA,"Compar",NA,NA,NA
