"","n","min","model","pval","simslope","slope"
"logx3144",46,10,"PGLSSEY",0.002,-0.371648760815836,-11.3053444087343
"logx12144",46,10,"PGLSSEYOPTIM",0.0017,-0.371648760815836,-11.5541405454601
"12144",46,10,"Compar",0.00484078454354364,-0.371648760815836,-55.8267563959303
"logx3145",46,10,"PGLSSEY",0.37,0.173185581346648,2.02559434796383
"logx12145",46,10,"PGLSSEYOPTIM",0.24,0.173185581346648,2.53075617930579
"12145",46,10,"Compar",0.982964201800501,0.173185581346648,-0.193450160279781
"logx3146",46,10,"PGLSSEY",4.6e-17,1.69579226447381,13.0766208180213
"logx12146",46,10,"PGLSSEYOPTIM",2.6e-16,1.69579226447381,12.80059829283
"12146",46,10,"Compar",1.74907081262887e-07,1.69579226447381,66.301502694062
"logx3147",47,10,"PGLSSEY",0.18,-0.196254666154499,-3.85668242958035
"logx12147",47,10,"PGLSSEYOPTIM",0.2,-0.196254666154499,-3.86324856398673
"12147",47,10,"Compar",0.0383775114653309,-0.196254666154499,-22.9980915902289
"logx3148",48,10,"PGLSSEY",2e-16,1.60731928849649,15.2761729041214
"logx12148",48,10,"PGLSSEYOPTIM",3.3e-16,1.60731928849649,15.932466435201
"12148",48,10,"Compar",2.27428438304145e-08,1.60731928849649,97.7233794945204
"logx3149",48,10,"PGLSSEY",6.9e-08,1.06691794607764,8.27391382767599
"logx12149",48,10,"PGLSSEYOPTIM",1.1e-10,1.06691794607764,10.678704601047
"12149",48,10,"Compar",6.96124398413822e-05,1.06691794607764,40.2643227729468
"logx3150",48,10,"PGLSSEY",3.9e-17,1.88232897397234,15.8502206940033
"logx12150",48,10,"PGLSSEYOPTIM",2.9e-17,1.88232897397234,15.830065752596
"12150",48,10,"Compar",5.99786276200831e-07,1.88232897397234,81.995335999266
"logx3151",48,10,"PGLSSEY",7.6e-06,-1.05195114174994,-10.335661025877
"logx12151",48,10,"PGLSSEYOPTIM",1.6e-05,-1.05195114174994,-9.8008113006377
"12151",48,10,"Compar",0.0012296264389291,-1.05195114174994,-38.1197324930737
"logx3152",45,10,"PGLSSEY",0.62,0.228064624461681,0.839064739794939
"logx12152",45,10,"PGLSSEYOPTIM",0.4,0.228064624461681,1.41636956115504
"12152",45,10,"Compar",0.212975927005271,0.228064624461681,8.6937310074718
"logx3153",47,10,"PGLSSEY",4.5e-10,-0.74571091195286,-9.53525102784197
"logx12153",47,10,"PGLSSEYOPTIM",8e-10,-0.74571091195286,-9.30175249236426
"12153",47,10,"Compar",5.64572915926487e-05,-0.74571091195286,-33.0036167661688
"logx3154",47,10,"PGLSSEY",3.6e-10,-1.52064492187792,-15.8512322942527
"logx12154",47,10,"PGLSSEYOPTIM",2.1e-10,-1.52064492187792,-16.7587900790994
"12154",47,10,"Compar",2.86119606032198e-05,-1.52064492187792,-78.2248914062845
"logx3155",44,10,"PGLSSEY",5.8e-14,-1.33666683501254,-22.3786794756531
"logx12155",44,10,"PGLSSEYOPTIM",8.6e-14,-1.33666683501254,-22.0793241851499
"12155",44,10,"Compar",2.55522529561958e-05,-1.33666683501254,-77.6611709349826
"logx3156",49,10,"PGLSSEY",0.00044,0.740354503969135,6.51265827492536
"logx12156",49,10,"PGLSSEYOPTIM",0.002,0.740354503969135,5.53322574491997
"12156",49,10,"Compar",0.00642958205318056,0.740354503969135,22.4370503832474
"logx3157",48,10,"PGLSSEY",0.00031,-0.577114579277074,-8.22588774828179
"logx12157",48,10,"PGLSSEYOPTIM",0.00039,-0.577114579277074,-8.07734820937102
"12157",48,10,"Compar",0.0348421192257926,-0.577114579277074,-22.75345632002
"logx3158",46,10,"PGLSSEY",7.6e-10,-1.33048478624337,-15.5024800552994
"logx12158",46,10,"PGLSSEYOPTIM",1.2e-09,-1.33048478624337,-15.2762898017541
"12158",46,10,"Compar",6.85313527426512e-05,-1.33048478624337,-56.7707190474281
"logx3159",47,10,"PGLSSEY",6.8e-10,1.69260658511477,13.8458683294241
"logx12159",47,10,"PGLSSEYOPTIM",5.4e-09,1.69260658511477,13.2741288593086
"12159",47,10,"Compar",2.74503426809236e-05,1.69260658511477,66.0829191996345
"logx3160",46,10,"PGLSSEY",3e-06,-0.667950033893251,-16.3518531278671
"logx12160",46,10,"PGLSSEYOPTIM",1.3e-05,-0.667950033893251,-15.0708958561177
"12160",46,10,"Compar",0.000596672131669029,-0.667950033893251,-57.1358808274917
"logx3161",44,10,"PGLSSEY",1.8e-07,1.02822311824896,18.94820039615
"logx12161",44,10,"PGLSSEYOPTIM",2.8e-07,1.02822311824896,19.6220962444849
"12161",44,10,"Compar",5.55023311861191e-05,1.02822311824896,133.502829509247
"logx3162",46,10,"PGLSSEY",5.5e-08,1.16030029704386,13.0625203580029
"logx12162",46,10,"PGLSSEYOPTIM",1.9e-07,1.16030029704386,13.4111351461064
"12162",46,10,"Compar",0.000105105162490959,1.16030029704386,77.0493892699669
"logx3163",43,10,"PGLSSEY",6.3e-07,-1.16087300085034,-15.2305712600464
"logx12163",43,10,"PGLSSEYOPTIM",1.5e-06,-1.16087300085034,-15.3504057337591
"12163",43,10,"Compar",0.000886740127464147,-1.16087300085034,-54.8319553500139
"logx3164",43,10,"PGLSSEY",1.5e-08,1.19868958027275,9.18819903825411
"logx12164",43,10,"PGLSSEYOPTIM",1e-08,1.19868958027275,9.08263817298183
"12164",43,10,"Compar",5.21763738698944e-05,1.19868958027275,45.7782106204263
"logx3165",47,10,"PGLSSEY",2.1e-13,1.77219710327149,14.165495391068
"logx12165",47,10,"PGLSSEYOPTIM",2.7e-13,1.77219710327149,14.3018543470942
"12165",47,10,"Compar",1.20065899222865e-07,1.77219710327149,72.2714800524545
"logx3166",46,10,"PGLSSEY",0.0056,-0.523473786395636,-7.34965714504582
"logx12166",46,10,"PGLSSEYOPTIM",0.0054,-0.523473786395636,-7.39167069892707
"12166",46,10,"Compar",0.111024711535928,-0.523473786395636,-21.4180423150428
"logx3167",46,10,"PGLSSEY",0.00017,-0.214022294738478,-8.22915274376278
"logx12167",46,10,"PGLSSEYOPTIM",0.00018,-0.214022294738478,-8.2418321004436
"12167",46,10,"Compar",0.0004425163814612,-0.214022294738478,-37.6963484790723
"logx3168",50,10,"PGLSSEY",9.6e-17,-1.71252511260221,-18.9463432903156
"logx12168",50,10,"PGLSSEYOPTIM",2.5e-17,-1.71252511260221,-19.0618987063897
"12168",50,10,"Compar",1.39203755855632e-07,-1.71252511260221,-97.1384196448612
"logx3169",46,10,"PGLSSEY",0.0012,-0.426489796654758,-5.38103638969663
"logx12169",46,10,"PGLSSEYOPTIM",0.0011,-0.426489796654758,-5.5506202276171
"12169",46,10,"Compar",3.62922401619947e-06,-0.426489796654758,-67.9869953761656
"logx3170",44,10,"PGLSSEY",0.15,-0.154519007573825,-5.10971458648032
"logx12170",44,10,"PGLSSEYOPTIM",0.21,-0.154519007573825,-4.47695799435988
"12170",44,10,"Compar",0.00196722056226029,-0.154519007573825,-51.3908161657071
"logx3171",47,10,"PGLSSEY",3.4e-08,-0.87367179098626,-9.23144885541024
"logx12171",47,10,"PGLSSEYOPTIM",1.5e-07,-0.87367179098626,-8.79866626355933
"12171",47,10,"Compar",0.0023759050522667,-0.87367179098626,-28.782293428632
"logx3172",46,10,"PGLSSEY",9.4e-16,1.92848135557122,16.3372224826066
"logx12172",46,10,"PGLSSEYOPTIM",1.5e-14,1.92848135557122,15.9099197471911
"12172",46,10,"Compar",8.6486458574786e-06,1.92848135557122,74.0293721799808
"logx3173",43,10,"PGLSSEY",4.8e-09,0.618445755130779,15.1657047788923
"logx12173",43,10,"PGLSSEYOPTIM",2.9e-07,0.618445755130779,13.9257439129426
"12173",43,10,"Compar",0.000208625783078897,0.618445755130779,60.3580463946628
"logx3174",48,10,"PGLSSEY",0.0058,0.22140883329628,6.43020866628812
"logx12174",48,10,"PGLSSEYOPTIM",0.01,0.22140883329628,5.89978407669182
"12174",48,10,"Compar",0.0633651833918101,0.22140883329628,21.3401691810084
"logx3175",44,10,"PGLSSEY",1.6e-11,1.76973071789928,19.7812364041734
"logx12175",44,10,"PGLSSEYOPTIM",2.7e-11,1.76973071789928,19.5739444207226
"12175",44,10,"Compar",3.25484944907473e-06,1.76973071789928,90.3533454447888
"logx3176",47,10,"PGLSSEY",0.0015,-0.43103802335819,-7.51228907596732
"logx12176",47,10,"PGLSSEYOPTIM",0.0027,-0.43103802335819,-7.3649859756066
"12176",47,10,"Compar",0.125148061691713,-0.43103802335819,-18.4081237967746
"logx3177",49,10,"PGLSSEY",0.00092,0.296791012802285,13.7023914353859
"logx12177",49,10,"PGLSSEYOPTIM",0.00084,0.296791012802285,16.1315221240423
"12177",49,10,"Compar",0.007507227452207,0.296791012802285,59.7060572454539
"logx3178",47,10,"PGLSSEY",0.011,0.520647379638314,6.15433835624822
"logx12178",47,10,"PGLSSEYOPTIM",0.0092,0.520647379638314,6.09117536876869
"12178",47,10,"Compar",0.00170985042843119,0.520647379638314,35.4838092118786
"logx3179",46,10,"PGLSSEY",5.6e-08,-0.871924699600864,-6.71738376136468
"logx12179",46,10,"PGLSSEYOPTIM",8.9e-09,-0.871924699600864,-6.92489481540855
"12179",46,10,"Compar",0.00010971362089407,-0.871924699600864,-29.9756335555589
"logx3180",49,10,"PGLSSEY",1.5e-11,0.837764866243837,8.73215707966302
"logx12180",49,10,"PGLSSEYOPTIM",4.7e-11,0.837764866243837,8.60986777102997
"12180",49,10,"Compar",2.29131994489151e-07,0.837764866243837,49.0946624880767
"logx3181",45,10,"PGLSSEY",1.8e-17,-1.47665034214576,-12.4711873518477
"logx12181",45,10,"PGLSSEYOPTIM",9.6e-16,-1.47665034214576,-12.4765053126808
"12181",45,10,"Compar",0.000102466775046661,-1.47665034214576,-34.4239252297436
"logx3182",47,10,"PGLSSEY",3.5e-15,0.986222078356471,14.65484338933
"logx12182",47,10,"PGLSSEYOPTIM",4.9e-15,0.986222078356471,14.6684119353088
"12182",47,10,"Compar",6.99833793538218e-06,0.986222078356471,53.5283175749348
"logx3183",47,10,"PGLSSEY",1.4e-06,0.820593493684067,13.1614243605488
"logx12183",47,10,"PGLSSEYOPTIM",1.9e-06,0.820593493684067,12.8615866075524
"12183",47,10,"Compar",0.00138002665415193,0.820593493684067,51.5408451908218
"logx3184",48,10,"PGLSSEY",1.3e-13,-1.3334811556535,-8.40080607595999
"logx12184",48,10,"PGLSSEYOPTIM",2.5e-12,-1.3334811556535,-8.36603770339313
"12184",48,10,"Compar",5.89926071947744e-06,-1.3334811556535,-41.9368521717349
"logx3185",46,10,"PGLSSEY",7.1e-13,-1.74612714890261,-15.807548581927
"logx12185",46,10,"PGLSSEYOPTIM",3.5e-12,-1.74612714890261,-15.5866521663446
"12185",46,10,"Compar",6.84828852293151e-07,-1.74612714890261,-87.2695990599359
"logx3186",44,10,"PGLSSEY",3.3e-08,0.918737761466172,13.9731374997705
"logx12186",44,10,"PGLSSEYOPTIM",5.9e-09,0.918737761466172,14.7146453306636
"12186",44,10,"Compar",3.0731037949483e-05,0.918737761466172,76.7329194982976
"logx3187",46,10,"PGLSSEY",2.1e-09,-0.81049286215159,-13.1992907168213
"logx12187",46,10,"PGLSSEYOPTIM",1.3e-08,-0.81049286215159,-12.7746322623126
"12187",46,10,"Compar",0.000481926363816498,-0.81049286215159,-53.5358200195353
"logx3188",46,10,"PGLSSEY",1.8e-05,-0.606257388857551,-10.689408025675
"logx12188",46,10,"PGLSSEYOPTIM",9e-05,-0.606257388857551,-9.63952965337506
"12188",46,10,"Compar",0.000329656740271744,-0.606257388857551,-48.7455076947101
"logx3189",46,10,"PGLSSEY",1.4e-08,1.22802820788461,14.8204253760778
"logx12189",46,10,"PGLSSEYOPTIM",8.5e-08,1.22802820788461,13.7504184414895
"12189",46,10,"Compar",6.37318179022017e-05,1.22802820788461,64.2653634837598
"logx3190",50,10,"PGLSSEY",1.5e-10,-0.980115618525084,-15.3434626069115
"logx12190",50,10,"PGLSSEYOPTIM",8.5e-11,-0.980115618525084,-15.6239360268688
"12190",50,10,"Compar",2.28228394389962e-05,-0.980115618525084,-70.4394297075578
"logx3191",46,10,"PGLSSEY",1.4e-10,-1.39034563517009,-15.4723479820257
"logx12191",46,10,"PGLSSEYOPTIM",4.3e-10,-1.39034563517009,-15.8718587653475
"12191",46,10,"Compar",1.19942255367711e-05,-1.39034563517009,-59.0653014579584
"logx3192",47,10,"PGLSSEY",5.5e-08,-0.970215750347095,-12.5394867901228
"logx12192",47,10,"PGLSSEYOPTIM",7.9e-07,-0.970215750347095,-12.3657065613415
"12192",47,10,"Compar",0.000576967156241004,-0.970215750347095,-43.9220039185966
"logx3193",47,10,"PGLSSEY",2.3e-09,1.33069275617229,11.9536100841355
"logx12193",47,10,"PGLSSEYOPTIM",1.1e-09,1.33069275617229,12.4011215361106
"12193",47,10,"Compar",1.38948222807578e-05,1.33069275617229,75.8280162550425
"logx3194",46,10,"PGLSSEY",8.8e-08,-1.02632943668322,-7.46712048319643
"logx12194",46,10,"PGLSSEYOPTIM",7.7e-09,-1.02632943668322,-7.67500777579859
"12194",46,10,"Compar",2.13048596684473e-05,-1.02632943668322,-39.344419084382
"logx3195",47,10,"PGLSSEY",8.9e-19,-1.34466699596744,-19.1739052594608
"logx12195",47,10,"PGLSSEYOPTIM",5.8e-18,-1.34466699596744,-18.4850602149871
"12195",47,10,"Compar",4.03185617559032e-07,-1.34466699596744,-84.8571138205134
"logx3196",48,10,"PGLSSEY",0.79,-0.173270532870728,0.629494233275606
"logx12196",48,10,"PGLSSEYOPTIM",0.81,-0.173270532870728,0.560912627636903
"12196",48,10,"Compar",0.0130446397761239,-0.173270532870728,27.6485733343283
"logx3197",44,10,"PGLSSEY",4.4e-15,1.89812213713522,16.6328169997283
"logx12197",44,10,"PGLSSEYOPTIM",2.2e-15,1.89812213713522,16.7567738519018
"12197",NA,NA,"Compar",NA,NA,NA
"logx3198",47,10,"PGLSSEY",3e-10,-0.690346400158492,-12.5098471862177
"logx12198",47,10,"PGLSSEYOPTIM",1.3e-10,-0.690346400158492,-12.539591303355
"12198",47,10,"Compar",3.52162941037459e-05,-0.690346400158492,-50.6609784862898
"logx3199",48,10,"PGLSSEY",3.3e-19,1.92807933246729,22.43650083002
"logx12199",48,10,"PGLSSEYOPTIM",5.8e-19,1.92807933246729,22.4667145817363
"12199",48,10,"Compar",7.31095664008308e-08,1.92807933246729,137.709237899107
"logx3200",47,10,"PGLSSEY",0.00037,0.795936947119163,5.16351726071131
"logx12200",47,10,"PGLSSEYOPTIM",0.00072,0.795936947119163,5.06389619408652
"12200",47,10,"Compar",0.00378231139891683,0.795936947119163,23.3374552383136
"logx3201",47,10,"PGLSSEY",0.28,0.00203062603771009,3.15236070889016
"logx12201",47,10,"PGLSSEYOPTIM",0.43,0.00203062603771009,2.24874775064524
"12201",NA,NA,"Compar",NA,NA,NA
"logx3202",45,10,"PGLSSEY",1.2e-10,-1.221872014494,-11.3494758905517
"logx12202",45,10,"PGLSSEYOPTIM",1.2e-10,-1.221872014494,-11.2598973662911
"12202",45,10,"Compar",0.000843388187274696,-1.221872014494,-29.8928292111401
"logx3203",49,10,"PGLSSEY",3.9e-15,-1.50660982108089,-20.4190078176842
"logx12203",49,10,"PGLSSEYOPTIM",7.9e-13,-1.50660982108089,-19.090610108558
"12203",49,10,"Compar",1.23283554060993e-05,-1.50660982108089,-71.8749202191584
"logx3204",48,10,"PGLSSEY",5.3e-09,1.47095781051536,10.1856508959514
"logx12204",48,10,"PGLSSEYOPTIM",3.6e-08,1.47095781051536,9.98429569928893
"12204",48,10,"Compar",0.000146236576741288,1.47095781051536,49.1562005378632
"logx3205",46,10,"PGLSSEY",6.4e-06,0.720073818642496,21.6766953220402
"logx12205",46,10,"PGLSSEYOPTIM",1.5e-05,0.720073818642496,20.6512626348566
"12205",46,10,"Compar",6.35794637968701e-05,0.720073818642496,125.508901563735
"logx3206",48,10,"PGLSSEY",5.4e-17,-1.5149146297719,-13.4119827139127
"logx12206",48,10,"PGLSSEYOPTIM",2.8e-17,-1.5149146297719,-13.3687870008116
"12206",48,10,"Compar",4.30782232108129e-08,-1.5149146297719,-76.4494825797522
"logx3207",49,10,"PGLSSEY",1e-10,-1.24642567878043,-10.6220776451153
"logx12207",49,10,"PGLSSEYOPTIM",1.1e-10,-1.24642567878043,-10.7642022519521
"12207",49,10,"Compar",6.90694506511047e-05,-1.24642567878043,-41.4037557229177
"logx3208",46,10,"PGLSSEY",1.8e-11,-1.80492286836355,-12.1146801629214
"logx12208",46,10,"PGLSSEYOPTIM",3.9e-11,-1.80492286836355,-12.2518239995519
"12208",46,10,"Compar",2.72383543711285e-05,-1.80492286836355,-51.8735608880679
"logx3209",47,10,"PGLSSEY",7e-04,-0.732492265374956,-6.95343759171171
"logx12209",47,10,"PGLSSEYOPTIM",0.001,-0.732492265374956,-6.66890467420948
"12209",47,10,"Compar",0.0218384699692815,-0.732492265374956,-21.6328421579467
"logx3210",48,10,"PGLSSEY",0.0024,-0.399543551519759,-5.11124130172922
"logx12210",48,10,"PGLSSEYOPTIM",0.0052,-0.399543551519759,-4.79238334846554
"12210",48,10,"Compar",0.0149980075489533,-0.399543551519759,-20.444394187421
"logx3211",47,10,"PGLSSEY",0.0023,-0.388204420159226,-12.2041123388913
"logx12211",47,10,"PGLSSEYOPTIM",0.0052,-0.388204420159226,-12.4304775423456
"12211",47,10,"Compar",0.010191130666269,-0.388204420159226,-69.1538571366957
"logx3212",48,10,"PGLSSEY",0.00088,-0.260665393950977,-8.61844471781189
"logx12212",48,10,"PGLSSEYOPTIM",0.00098,-0.260665393950977,-7.98940364564385
"12212",48,10,"Compar",0.803248882711,-0.260665393950977,-2.93610085468936
"logx3213",46,10,"PGLSSEY",0.024,-0.347074007660009,-4.98648088250963
"logx12213",46,10,"PGLSSEYOPTIM",0.073,-0.347074007660009,-4.09270841901587
"12213",NA,NA,"Compar",NA,NA,NA
"logx3214",46,10,"PGLSSEY",0.12,0.452590551725318,4.98097167582677
"logx12214",46,10,"PGLSSEYOPTIM",0.19,0.452590551725318,4.17650489607872
"12214",46,10,"Compar",0.0513350598898887,0.452590551725318,28.5518930953181
"logx3215",49,10,"PGLSSEY",0.47,-0.0790672647873849,-1.97182539506839
"logx12215",49,10,"PGLSSEYOPTIM",0.37,-0.0790672647873849,-2.47507474723249
"12215",49,10,"Compar",0.610969087953782,-0.0790672647873849,-6.05313153387419
"logx3216",47,10,"PGLSSEY",2.5e-08,1.02201998061038,9.4068201916102
"logx12216",47,10,"PGLSSEYOPTIM",1e-07,1.02201998061038,8.578920315756
"12216",47,10,"Compar",0.000451325239118061,1.02201998061038,28.2591343585186
"logx3217",46,10,"PGLSSEY",1e-09,-1.15950456009641,-13.486576882168
"logx12217",46,10,"PGLSSEYOPTIM",1.3e-09,-1.15950456009641,-13.3732554272098
"12217",46,10,"Compar",1.91187522902148e-06,-1.15950456009641,-66.3251987975545
"logx3218",50,10,"PGLSSEY",0.25,-0.334331061118483,-2.15896451593703
"logx12218",50,10,"PGLSSEYOPTIM",0.61,-0.334331061118483,-1.01395970546147
"12218",50,10,"Compar",0.000317333982019719,-0.334331061118483,44.1428121987851
"logx3219",48,10,"PGLSSEY",0.13,-0.219390156127781,-3.21412347052982
"logx12219",48,10,"PGLSSEYOPTIM",0.035,-0.219390156127781,-4.27121658273674
"12219",48,10,"Compar",0.165554417001092,-0.219390156127781,-11.4244513081605
"logx3220",46,10,"PGLSSEY",0.00042,0.505322763954088,12.1608978565014
"logx12220",46,10,"PGLSSEYOPTIM",0.00037,0.505322763954088,12.2855197421164
"12220",46,10,"Compar",0.00630088292481856,0.505322763954088,48.9230542756968
"logx3221",44,10,"PGLSSEY",0.28,0.125584167922267,4.45748881878611
"logx12221",44,10,"PGLSSEYOPTIM",0.094,0.125584167922267,7.12694290190826
"12221",44,10,"Compar",0.999263833903952,0.125584167922267,-0.0188783542162128
"logx3222",49,10,"PGLSSEY",0.55,-0.0310047321135605,-0.893046098454066
"logx12222",49,10,"PGLSSEYOPTIM",0.44,-0.0310047321135605,-1.17072253456523
"12222",49,10,"Compar",0.0797144778991348,-0.0310047321135605,-11.949665971548
"logx3223",47,10,"PGLSSEY",0.0061,0.147491468740214,5.22840804240565
"logx12223",47,10,"PGLSSEYOPTIM",0.0091,0.147491468740214,4.99502406932819
"12223",47,10,"Compar",0.0288852241358395,0.147491468740214,19.7826662759367
"logx3224",49,10,"PGLSSEY",0.044,-0.238033550211922,-4.43661394684591
"logx12224",49,10,"PGLSSEYOPTIM",0.048,-0.238033550211922,-4.38279642683467
"12224",49,10,"Compar",0.02024811204473,-0.238033550211922,-23.9299968073668
"logx3225",47,10,"PGLSSEY",4.5e-16,-1.68726262146389,-22.9365506524445
"logx12225",47,10,"PGLSSEYOPTIM",8.6e-17,-1.68726262146389,-23.7446237275611
"12225",47,10,"Compar",7.21226811606357e-09,-1.68726262146389,-164.771304434733
"logx3226",47,10,"PGLSSEY",0.0074,0.0933199933288988,5.17179096035049
"logx12226",47,10,"PGLSSEYOPTIM",1.3e-06,0.0933199933288988,8.31518796057942
"12226",47,10,"Compar",0.0019642931645365,0.0933199933288988,23.8340313237807
"logx3227",45,10,"PGLSSEY",1.4e-15,-1.66296489580923,-22.5468974685694
"logx12227",45,10,"PGLSSEYOPTIM",3.8e-15,-1.66296489580923,-22.7241831513841
"12227",45,10,"Compar",8.6587800485205e-08,-1.66296489580923,-134.581560560668
"logx3228",47,10,"PGLSSEY",3.4e-09,0.951963104775252,23.4564752627718
"logx12228",47,10,"PGLSSEYOPTIM",1.3e-08,0.951963104775252,22.1279561653375
"12228",47,10,"Compar",9.64705595407622e-08,0.951963104775252,208.903311721097
"logx3229",44,10,"PGLSSEY",1.7e-09,-1.36141847334221,-20.9424035587686
"logx12229",44,10,"PGLSSEYOPTIM",1.9e-09,-1.36141847334221,-21.031343316844
"12229",44,10,"Compar",8.16963728755837e-06,-1.36141847334221,-92.9050669735698
"logx3230",46,10,"PGLSSEY",7.4e-19,1.98990222204003,17.247293147999
"logx12230",46,10,"PGLSSEYOPTIM",8.4e-18,1.98990222204003,16.8087657805949
"12230",46,10,"Compar",1.92207505467223e-07,1.98990222204003,71.1560226142446
"logx3231",48,10,"PGLSSEY",0.075,-0.389026012485244,-4.69400205326586
"logx12231",48,10,"PGLSSEYOPTIM",0.19,-0.389026012485244,-3.40533762430005
"12231",48,10,"Compar",0.429850897663864,-0.389026012485244,-8.9190469487246
"logx3232",45,10,"PGLSSEY",1.6e-16,1.67475844555296,12.4530520973756
"logx12232",45,10,"PGLSSEYOPTIM",3.7e-16,1.67475844555296,12.4024036094391
"12232",45,10,"Compar",9.05011355856189e-07,1.67475844555296,60.9984819086385
"logx3233",48,10,"PGLSSEY",9.9e-20,1.98170750220194,11.2833767215893
"logx12233",48,10,"PGLSSEYOPTIM",2.1e-19,1.98170750220194,10.8637385051197
"12233",48,10,"Compar",2.53216046797178e-07,1.98170750220194,51.3149729793445
"logx3234",45,10,"PGLSSEY",3.3e-16,-1.37391497142946,-7.93681602985903
"logx12234",45,10,"PGLSSEYOPTIM",3.8e-16,-1.37391497142946,-7.93671723940627
"12234",45,10,"Compar",9.48721422977528e-07,-1.37391497142946,-39.4173279161237
"logx3235",44,10,"PGLSSEY",3.8e-05,-0.81638545864452,-12.87394772175
"logx12235",44,10,"PGLSSEYOPTIM",5.4e-05,-0.81638545864452,-12.4308018389334
"12235",44,10,"Compar",0.00177759477992434,-0.81638545864452,-51.139276617032
"logx3236",46,10,"PGLSSEY",1.1e-13,-0.918044322857917,-14.4355379378677
"logx12236",46,10,"PGLSSEYOPTIM",1.5e-13,-0.918044322857917,-14.6270902438757
"12236",46,10,"Compar",1.14012131686714e-05,-0.918044322857917,-56.1952455546052
"logx3237",48,10,"PGLSSEY",0.00092,0.883792252239955,9.52719679510887
"logx12237",48,10,"PGLSSEYOPTIM",0.0014,0.883792252239955,9.21686664632644
"12237",48,10,"Compar",0.000896860566773627,0.883792252239955,55.183794293398
"logx3238",47,10,"PGLSSEY",4.2e-12,-1.48262936630913,-9.26634459922682
"logx12238",47,10,"PGLSSEYOPTIM",8e-12,-1.48262936630913,-9.12177107520219
"12238",47,10,"Compar",1.47674109229889e-06,-1.48262936630913,-48.934993272999
"logx3239",48,10,"PGLSSEY",0.0037,-0.412091939178091,-9.11131443127431
"logx12239",48,10,"PGLSSEYOPTIM",0.013,-0.412091939178091,-8.27342784802784
"12239",48,10,"Compar",0.034013757403208,-0.412091939178091,-33.6301275669539
"logx3240",46,10,"PGLSSEY",7.1e-13,-1.74612714890261,-15.807548581927
"logx12240",46,10,"PGLSSEYOPTIM",3.5e-12,-1.74612714890261,-15.5866521663446
"12240",46,10,"Compar",6.84828852293151e-07,-1.74612714890261,-87.2695990599359
"logx3241",46,10,"PGLSSEY",2.6e-11,-1.13375660027875,-9.16630721301835
"logx12241",46,10,"PGLSSEYOPTIM",6.7e-10,-1.13375660027875,-8.2708820834145
"12241",46,10,"Compar",2.54877897409855e-06,-1.13375660027875,-32.4288235697531
"logx3242",47,10,"PGLSSEY",1.3e-10,-0.935217653057834,-15.7600469468806
"logx12242",47,10,"PGLSSEYOPTIM",4.3e-10,-0.935217653057834,-15.6612406919889
"12242",47,10,"Compar",1.1221498708025e-07,-0.935217653057834,-96.2993361855201
"logx3243",48,10,"PGLSSEY",0.00033,0.359435494701049,7.18283053128191
"logx12243",48,10,"PGLSSEYOPTIM",0.0037,0.359435494701049,6.19073310016123
"12243",48,10,"Compar",0.0305829379053284,0.359435494701049,20.6878148384571
"logx3244",46,10,"PGLSSEY",0.19,0.0455017298144198,4.84017127315145
"logx12244",46,10,"PGLSSEYOPTIM",0.12,0.0455017298144198,5.55993190398274
"12244",46,10,"Compar",0.000987814954108046,0.0455017298144198,66.7519384789587
"logx3245",47,10,"PGLSSEY",1.3e-15,1.93992211006205,25.0578611765237
"logx12245",47,10,"PGLSSEYOPTIM",5.3e-16,1.93992211006205,25.0453426385715
"12245",47,10,"Compar",1.36223239133315e-07,1.93992211006205,123.641820276125
"logx3246",47,10,"PGLSSEY",7.8e-17,-1.5995469467495,-17.0459733752817
"logx12246",47,10,"PGLSSEYOPTIM",5.5e-17,-1.5995469467495,-17.0642213582215
"12246",47,10,"Compar",4.06577960654353e-06,-1.5995469467495,-66.1207269391073
"logx3247",47,10,"PGLSSEY",4.7e-17,-1.62805745066981,-21.4713514477569
"logx12247",47,10,"PGLSSEYOPTIM",1.6e-17,-1.62805745066981,-22.2889208066144
"12247",47,10,"Compar",8.91911761113917e-06,-1.62805745066981,-77.4026592113169
"logx3248",46,10,"PGLSSEY",0.03,-0.771085470073339,-9.72955013864902
"logx12248",46,10,"PGLSSEYOPTIM",0.03,-0.771085470073339,-9.66719833135619
"12248",46,10,"Compar",0.0225191695487215,-0.771085470073339,-42.9580787268587
"logx3249",45,10,"PGLSSEY",0.52,-0.0499010827344433,-1.73885495742795
"logx12249",45,10,"PGLSSEYOPTIM",0.56,-0.0499010827344433,-1.52793434525649
"12249",45,10,"Compar",0.570628321992002,-0.0499010827344433,-5.60800050623448
"logx3250",47,10,"PGLSSEY",1.4e-08,1.24186382682707,18.8879352378856
"logx12250",47,10,"PGLSSEYOPTIM",2.5e-08,1.24186382682707,18.3304950128772
"12250",47,10,"Compar",3.62175734065495e-05,1.24186382682707,86.2744779554432
"logx3251",46,10,"PGLSSEY",8e-11,-1.00282993088212,-9.7929382070187
"logx12251",46,10,"PGLSSEYOPTIM",7.1e-11,-1.00282993088212,-9.74694902700585
"12251",46,10,"Compar",2.56093764727794e-06,-1.00282993088212,-48.794154940317
"logx3252",47,10,"PGLSSEY",4.9e-05,0.495731983127131,9.25790150429433
