"n","min","model","pval","simslope","slope"
49,20,"PGLSSEYOPTIM",4.9e-14,-1.17472559501019,-2.40641982951243
49,20,"Compar",1.23454058176264e-06,-1.17472559501019,-13.4163199054696
46,20,"PGLSSEY",0.012,0.860722389777717,0.477334778497321
46,20,"PGLSSEYOPTIM",0.012,0.860722389777717,0.476782289730193
46,20,"Compar",0.0229074330481029,0.860722389777717,2.08062490352816
48,5,"PGLSSEY",8.3e-15,1.60199089842246,1.83376953978228
48,5,"PGLSSEYOPTIM",7.6e-15,1.60199089842246,1.83717247165854
48,5,"Compar",2.49660544549002e-06,1.60199089842246,8.694335400981
46,20,"PGLSSEY",2.8e-08,0.802565430042709,0.779420408268556
46,20,"PGLSSEYOPTIM",5.4e-08,0.802565430042709,0.764045079185059
46,20,"Compar",4.00719865956134e-06,0.802565430042709,4.70807698196232
44,5,"PGLSSEY",1.1e-12,-1.67272317594067,-3.55615304448055
44,5,"PGLSSEYOPTIM",2.1e-11,-1.67272317594067,-3.47708984758353
44,5,"Compar",4.2362567876264e-05,-1.67272317594067,-15.2602475959424
48,1,"PGLSSEY",4.3e-12,1.35707302165013,2.04574424905001
48,1,"PGLSSEYOPTIM",3.3e-13,1.35707302165013,2.28783688313396
48,1,"Compar",0.000334979302323291,1.35707302165013,8.11559735171865
46,5,"PGLSSEY",3.8e-12,-1.33513797486869,-2.09078032016287
46,5,"PGLSSEYOPTIM",2.3e-11,-1.33513797486869,-2.12494566701042
46,5,"Compar",1.80297424730025e-05,-1.33513797486869,-10.5139883907675
48,10,"PGLSSEY",3e-10,-1.54468931846679,-2.19943946680243
48,10,"PGLSSEYOPTIM",3.1e-10,-1.54468931846679,-2.18324993286484
48,10,"Compar",7.42137137725862e-05,-1.54468931846679,-7.90150535631785
46,1,"PGLSSEY",0.096,0.528460211567517,1.0265085912458
46,1,"PGLSSEYOPTIM",0.11,0.528460211567517,1.02525990367784
46,1,"Compar",0.00522388985522149,0.528460211567517,10.6308365867499
49,1,"PGLSSEY",2e-11,-0.67089368112988,-3.12786800083806
49,1,"PGLSSEYOPTIM",4.2e-10,-0.67089368112988,-3.09859858352807
49,1,"Compar",9.04338931340121e-06,-0.67089368112988,-19.8420657196699
47,20,"PGLSSEY",0.0033,-0.544724696619142,-0.780073467717468
47,20,"PGLSSEYOPTIM",0.0033,-0.544724696619142,-0.799766642865157
47,20,"Compar",0.1030945453472,-0.544724696619142,-2.09739332436246
46,1,"PGLSSEY",8.7e-06,1.18343774465729,2.29344560171479
46,1,"PGLSSEYOPTIM",2.4e-05,1.18343774465729,2.12675480724813
46,1,"Compar",0.00164501771049141,1.18343774465729,9.7835898445469
47,20,"PGLSSEY",2.1e-18,1.84162777547226,2.61499520218175
47,20,"PGLSSEYOPTIM",1.9e-18,1.84162777547226,2.61641835841001
47,20,"Compar",1.20457548336006e-06,1.84162777547226,12.1537199894035
47,1,"PGLSSEY",4.9e-08,-1.22682620007076,-1.15323552570896
47,1,"PGLSSEYOPTIM",2.6e-08,-1.22682620007076,-1.14426352862594
47,1,"Compar",3.25768240403423e-05,-1.22682620007076,-4.96966772044926
45,10,"PGLSSEY",3.8e-06,0.679383110560404,2.15621905082085
