"n","min","model","pval","simslope","slope"
295,5,"PGLSSEY",1.1e-91,1.73237661652601,7.01565259067116
295,5,"PGLSSEYOPTIM",6e-92,1.73237661652601,7.0747131535216
295,5,"Compar",0,1.73237661652601,33.386924552716
304,5,"PGLSSEY",8.1e-100,-1.93545110117966,-4.81028181455835
304,5,"PGLSSEYOPTIM",1.5e-98,-1.93545110117966,-4.7271782241013
304,5,"Compar",0,-1.93545110117966,-21.5329558183604
314,20,"PGLSSEY",2.7e-79,-1.51125977149746,-6.01516079399009
314,20,"PGLSSEYOPTIM",1.5e-79,-1.51125977149746,-6.14047795873145
314,20,"Compar",0,-1.51125977149746,-22.9904996726498
291,5,"PGLSSEY",2.8e-84,1.7570763652846,4.58323285539398
291,5,"PGLSSEYOPTIM",4.4e-86,1.7570763652846,4.78215627325628
291,5,"Compar",0,1.7570763652846,26.4061353719409
293,1,"PGLSSEY",1.9e-49,-1.05328745187348,-3.57532647145337
293,1,"PGLSSEYOPTIM",3.6e-50,-1.05328745187348,-3.56240882564612
293,1,"Compar",8.88178419700125e-16,-1.05328745187348,-16.0358597211184
305,1,"PGLSSEY",2.6e-36,0.915460499565998,5.20906184033317
305,1,"PGLSSEYOPTIM",7.7e-38,0.915460499565998,5.29128393685228
305,1,"Compar",2.75335310107039e-14,0.915460499565998,24.6059400453423
304,20,"PGLSSEY",0.0025,-0.19120570453135,-0.982174562449444
304,20,"PGLSSEYOPTIM",0.0044,-0.19120570453135,-0.944943621618975
304,20,"Compar",2.16230582170684e-05,-0.19120570453135,-6.40745287786928
311,10,"PGLSSEY",1.7e-18,-0.615813748931805,-2.96613207067805
311,10,"PGLSSEYOPTIM",7.8e-19,-0.615813748931805,-2.92511664055722
311,10,"Compar",7.40962846634829e-13,-0.615813748931805,-13.8960501363193
311,1,"PGLSSEY",0.64,-0.056137405260601,-0.127171856004733
311,1,"PGLSSEYOPTIM",0.99,-0.056137405260601,0.00496984644483255
311,1,"Compar",9.44739585184706e-06,-0.056137405260601,6.32314708227858
303,5,"PGLSSEY",4.1e-72,-1.41638169405223,-6.84156031699005
303,5,"PGLSSEYOPTIM",1e-74,-1.41638169405223,-6.83821184050676
303,5,"Compar",0,-1.41638169405223,-26.2758861274371
288,20,"PGLSSEY",0.45,0.0172710641269531,0.362544585575959
288,20,"PGLSSEYOPTIM",0.67,0.0172710641269531,0.205215535285267
288,20,"Compar",0.976304269890194,0.0172710641269531,0.0560731300630835
302,5,"PGLSSEY",2.6e-94,1.91136777623661,5.87992723485585
302,5,"PGLSSEYOPTIM",1.1e-91,1.91136777623661,5.81593300119118
302,5,"Compar",0.00187708205640602,1.91136777623661,3.4013552448273
302,1,"PGLSSEY",2.5e-96,1.69737921772871,4.84579379724487
302,1,"PGLSSEYOPTIM",1.6e-97,1.69737921772871,4.92304169975675
302,1,"Compar",0,1.69737921772871,29.1078377979284
304,5,"PGLSSEY",0.12,-0.184673649820527,-0.343702040254293
