"n","min","model","pval","simslope","slope"
138,1,"Compar",0.7250744275579,0,-2.99879654025923e-08
139,20,"PGLSSEY",0.92,0,6.4197261757964e-09
139,20,"PGLSSEYOPTIM",0.93,0,4.92216266241029e-09
139,20,"Compar",0.0364160491128778,0,4.28241542393327e-07
143,5,"PGLSSEY",0.65,0,-1.13954158399005e-08
143,5,"PGLSSEYOPTIM",0.72,0,-9.34814108486863e-09
143,5,"Compar",0.917826382175228,0,-9.4704735864408e-09
133,5,"PGLSSEY",0.41,0,1.87757576238298e-08
133,5,"PGLSSEYOPTIM",0.59,0,1.25276515046603e-08
133,5,"Compar",0.000543213547061772,0,-3.13750004132016e-07
136,10,"PGLSSEY",0.55,0,1.29194377362908e-08
136,10,"PGLSSEYOPTIM",0.86,0,3.83766431848865e-09
136,10,"Compar",0.00654698558513611,0,-2.2401494103101e-07
140,1,"PGLSSEY",0.83,0,-4.66786472729045e-09
140,1,"PGLSSEYOPTIM",0.66,0,-9.3224931855691e-09
140,1,"Compar",0.0708734515196316,0,1.28722585754462e-07
141,20,"PGLSSEY",0.97,0,-8.11217931183409e-10
141,20,"PGLSSEYOPTIM",0.13,0,-4.01184271746956e-08
NA,NA,"Compar",NA,NA,NA
137,1,"PGLSSEY",0.79,0,2.5242142998605e-08
137,1,"PGLSSEYOPTIM",0.45,0,6.95769625956306e-08
137,1,"Compar",0.0640311513830603,0,6.37927098436247e-07
139,20,"PGLSSEY",0.99,0,-2.10975321380198e-09
139,20,"PGLSSEYOPTIM",0.98,0,2.45853426393226e-09
139,20,"Compar",0.736581843661303,0,-1.47271014392955e-07
143,10,"PGLSSEY",0.92,0,2.27340210104641e-09
143,10,"PGLSSEYOPTIM",0.89,0,3.01883778675633e-09
143,10,"Compar",0.476757121501719,0,-4.92984549641306e-08
134,5,"PGLSSEY",0.92,0,-2.17450621230704e-09
134,5,"PGLSSEYOPTIM",0.87,0,3.41653716085639e-09
134,5,"Compar",0.193119610449282,0,8.90100620459045e-08
144,20,"PGLSSEY",0.34,0,2.39680083364364e-08
144,20,"PGLSSEYOPTIM",0.37,0,2.22836432226906e-08
144,20,"Compar",0.0082364341217227,0,2.53347926228525e-07
140,20,"PGLSSEY",0.83,0,-1.52991320028693e-08
140,20,"PGLSSEYOPTIM",0.95,0,-4.50327738946115e-09
140,20,"Compar",0.604346342819339,0,-1.20936829591573e-07
138,20,"PGLSSEY",0.95,0,-6.59287715766608e-09
138,20,"PGLSSEYOPTIM",0.95,0,-6.39803782288662e-09
138,20,"Compar",0.268987732427511,0,3.60629479426679e-07
140,1,"PGLSSEY",0.41,0,-5.116064444764e-08
140,1,"PGLSSEYOPTIM",0.63,0,-3.08697059221968e-08
140,1,"Compar",2.85437428901858e-05,0,-1.14502715113112e-06
141,10,"PGLSSEY",0.99,0,-1.74111187676255e-10
141,10,"PGLSSEYOPTIM",0.87,0,-3.13432303641917e-09
141,10,"Compar",0.00315275737676535,0,2.11410203961807e-07
