"n","min","model","pval","simslope","slope"
142,1,"PGLSSEYOPTIM",4.3e-39,-1.75057146887269,-1.12223307048042
142,1,"Compar",2.89235302375346e-11,-1.75057146887269,-5.29911439711231
140,20,"PGLSSEY",0.7,0.0214196519123595,0.0560690722875363
140,20,"PGLSSEYOPTIM",0.77,0.0214196519123595,0.0414982562380798
140,20,"Compar",0.631036541400813,0.0214196519123595,0.283069424788393
136,1,"PGLSSEY",2.8e-33,-1.58903066686317,-1.49687034822397
136,1,"PGLSSEYOPTIM",2.4e-29,-1.58903066686317,-1.45222698428583
136,1,"Compar",1.50193255610276e-08,-1.58903066686317,-4.29094613289649
142,20,"PGLSSEY",2.3e-40,1.77132577738626,1.15027225308253
142,20,"PGLSSEYOPTIM",5.3e-41,1.77132577738626,1.14927732088255
142,20,"Compar",3.99680288865056e-15,1.77132577738626,5.57900601706823
141,5,"PGLSSEY",8.9e-17,-0.942619076013744,-1.33296713714198
141,5,"PGLSSEYOPTIM",1.8e-15,-0.942619076013744,-1.3294531356553
141,5,"Compar",1.39754487982202e-08,-0.942619076013744,-6.02564496409245
138,10,"PGLSSEY",7.8e-11,-0.575266563253348,-0.529259065429751
138,10,"PGLSSEYOPTIM",4e-12,-0.575266563253348,-0.543699122427931
138,10,"Compar",3.40291127054471e-07,-0.575266563253348,-2.09657515416446
139,10,"PGLSSEY",1.4e-05,-0.530869960417261,-1.23542582902037
139,10,"PGLSSEYOPTIM",1.4e-05,-0.530869960417261,-1.22937117329003
139,10,"Compar",2.73396705439133e-05,-0.530869960417261,-5.7044300734884
137,1,"PGLSSEY",2e-11,-0.761904895882173,-0.920928975363953
137,1,"PGLSSEYOPTIM",2e-10,-0.761904895882173,-0.987791105825494
137,1,"Compar",8.72735760326648e-07,-0.761904895882173,-4.6181175337405
140,5,"PGLSSEY",1.1e-22,-1.00030514785635,-1.17125520751584
140,5,"PGLSSEYOPTIM",1.8e-23,-1.00030514785635,-1.19666209631274
140,5,"Compar",6.91966040022862e-10,-1.00030514785635,-4.89996687468467
139,10,"PGLSSEY",0.0038,-0.212481408425638,-0.262467013286497
139,10,"PGLSSEYOPTIM",0.0055,-0.212481408425638,-0.249035920668811
139,10,"Compar",3.8031275195749e-07,-0.212481408425638,-2.46325769807995
139,1,"PGLSSEY",0.077,0.0323590437720256,0.17813550732804
139,1,"PGLSSEYOPTIM",0.053,0.0323590437720256,0.190766157550546
139,1,"Compar",0.438574596780725,0.0323590437720256,0.341893989951458
143,1,"PGLSSEY",1.2e-06,-0.366841684166126,-0.75310397652783
143,1,"PGLSSEYOPTIM",2.9e-05,-0.366841684166126,-0.603973820973834
143,1,"Compar",0.0472005750341005,-0.366841684166126,-1.1737547204162
138,5,"PGLSSEY",4e-43,1.7498380457904,0.670170468533547
138,5,"PGLSSEYOPTIM",3.4e-44,1.7498380457904,0.69378196784498
NA,NA,"Compar",NA,NA,NA
141,5,"PGLSSEY",1.9e-22,1.33686759836703,0.807211367665026
141,5,"PGLSSEYOPTIM",6.7e-25,1.33686759836703,0.854623799394482
141,5,"Compar",6.53961329533104e-11,1.33686759836703,3.795962775534
142,20,"PGLSSEY",9e-33,-1.73749764761876,-1.26332777273662
142,20,"PGLSSEYOPTIM",5.2e-33,-1.73749764761876,-1.26671005088677
142,20,"Compar",4.32986979603811e-13,-1.73749764761876,-5.86670742340494
139,5,"PGLSSEY",1.8e-16,-0.842316251062271,-0.96714073926247
139,5,"PGLSSEYOPTIM",3.6e-16,-0.842316251062271,-0.961524849444941
139,5,"Compar",1.42728251439905e-09,-0.842316251062271,-5.30405376350349
137,10,"PGLSSEY",3.6e-23,0.933773623366122,0.804536401181633
137,10,"PGLSSEYOPTIM",4.1e-23,0.933773623366122,0.801194374532791
137,10,"Compar",8.93596308060296e-12,0.933773623366122,4.29838187518869
143,1,"PGLSSEY",1.4e-23,1.59899040884106,0.910824101555323
143,1,"PGLSSEYOPTIM",6.1e-23,1.59899040884106,0.897461081350491
143,1,"Compar",3.74976361072754e-09,1.59899040884106,3.79345585861714
132,20,"PGLSSEY",1.8e-25,-1.23884952666254,-0.433543093987235
132,20,"PGLSSEYOPTIM",2.1e-25,-1.23884952666254,-0.430232587589667
NA,NA,"Compar",NA,NA,NA
137,20,"PGLSSEY",6.4e-29,-1.810292687393,-0.787685806221694
137,20,"PGLSSEYOPTIM",4.4e-28,-1.810292687393,-0.782834658755066
137,20,"Compar",8.30446822419617e-14,-1.810292687393,-4.62305469119281
140,1,"PGLSSEY",1.3e-18,0.859186698382449,0.700647583704317
140,1,"PGLSSEYOPTIM",2.8e-18,0.859186698382449,0.775949044141328
140,1,"Compar",2.36523844954206e-09,0.859186698382449,3.79368895001394
145,20,"PGLSSEY",0.027,-0.20248860449475,-0.322120021692622
145,20,"PGLSSEYOPTIM",0.019,-0.20248860449475,-0.338072986926251
145,20,"Compar",0.00600268512987689,-0.20248860449475,-1.73450360528453
142,5,"PGLSSEY",9.2e-17,-1.00240681890878,-0.970904402859847
142,5,"PGLSSEYOPTIM",1e-15,-1.00240681890878,-0.946848138916386
142,5,"Compar",0.000110899345291626,-1.00240681890878,-2.44075540778148
138,20,"PGLSSEY",4.6e-16,0.713222209445718,1.51017402387259
138,20,"PGLSSEYOPTIM",2.8e-15,0.713222209445718,1.49967514748022
138,20,"Compar",1.8766966758399e-07,0.713222209445718,6.03636607347099
142,20,"PGLSSEY",1.2e-15,0.852530907217047,1.27778257225388
142,20,"PGLSSEYOPTIM",1.7e-15,0.852530907217047,1.27323593944254
NA,NA,"Compar",NA,NA,NA
137,10,"PGLSSEY",1.6e-16,0.595802940411263,1.36821098789404
137,10,"PGLSSEYOPTIM",8.7e-17,0.595802940411263,1.34995851777672
137,10,"Compar",3.88741305812346e-09,0.595802940411263,5.53982137089026
139,10,"PGLSSEY",6.2e-43,1.82968665859076,1.58107207886802
139,10,"PGLSSEYOPTIM",6.9e-42,1.82968665859076,1.56128584033483
139,10,"Compar",1.33226762955019e-15,1.82968665859076,7.69525834195009
143,10,"PGLSSEY",0.00037,-0.501386507481428,-0.558649072783831
143,10,"PGLSSEYOPTIM",0.00051,-0.501386507481428,-0.544974841439612
143,10,"Compar",0.065649489778834,-0.501386507481428,-1.22507473430262
145,1,"PGLSSEY",4.8e-20,-1.16565670502758,-1.09237257117152
145,1,"PGLSSEYOPTIM",5.5e-24,-1.16565670502758,-1.11682436310023
145,1,"Compar",6.76751987782609e-11,-1.16565670502758,-5.13624788546595
142,1,"PGLSSEY",0.2,-0.173692385695878,-0.160094029543769
142,1,"PGLSSEYOPTIM",0.13,-0.173692385695878,-0.193882452912878
142,1,"Compar",0.903000717976482,-0.173692385695878,-0.0700589012278101
137,20,"PGLSSEY",3.4e-26,1.13710571092507,1.14676440884431
137,20,"PGLSSEYOPTIM",1.9e-26,1.13710571092507,1.16287875939649
137,20,"Compar",9.35118649181277e-12,1.13710571092507,5.27050633692228
136,5,"PGLSSEY",2.6e-25,-1.37336812300155,-1.03871141256716
136,5,"PGLSSEYOPTIM",3.7e-24,-1.37336812300155,-1.09742043103709
136,5,"Compar",2.74356759533134e-10,-1.37336812300155,-4.82986830368694
141,5,"PGLSSEY",4.2e-20,0.761658143816724,0.826646173037029
141,5,"PGLSSEYOPTIM",1.6e-21,0.761658143816724,0.854527850775346
141,5,"Compar",5.64033708627676e-10,0.761658143816724,3.83152870736072
141,10,"PGLSSEY",2.8e-19,1.07052477976986,1.31007795612237
141,10,"PGLSSEYOPTIM",4.9e-19,1.07052477976986,1.30773074100424
141,10,"Compar",7.35568495002781e-10,1.07052477976986,5.69984653246777
143,20,"PGLSSEY",3.4e-07,-0.602467722565235,-0.704453247769389
143,20,"PGLSSEYOPTIM",3.3e-07,-0.602467722565235,-0.709804981633504
143,20,"Compar",8.81093217137696e-05,-0.602467722565235,-2.63235164743489
137,1,"PGLSSEY",3.3e-24,-0.896828369828942,-0.634522962369885
137,1,"PGLSSEYOPTIM",2.2e-24,-0.896828369828942,-0.598801219140334
137,1,"Compar",4.56132909221196e-11,-0.896828369828942,-3.37372365505619
131,10,"PGLSSEY",2.6e-11,-0.867394650452325,-0.324966112849351
131,10,"PGLSSEYOPTIM",4.1e-11,-0.867394650452325,-0.331973875339222
131,10,"Compar",2.96785203079963e-08,-0.867394650452325,-1.75695648704637
138,10,"PGLSSEY",1.7e-42,-1.51044819647754,-1.67372214536159
138,10,"PGLSSEYOPTIM",6.9e-42,-1.51044819647754,-1.66629858409505
138,10,"Compar",1.77635683940025e-15,-1.51044819647754,-8.95185906196866
143,1,"PGLSSEY",2.6e-40,1.69713663426331,1.25723810443613
143,1,"PGLSSEYOPTIM",4.7e-38,1.69713663426331,1.32841336141626
143,1,"Compar",1.85540471875356e-12,1.69713663426331,5.90034154135883
140,1,"PGLSSEY",4.6e-22,1.14473375261403,1.95682225151713
140,1,"PGLSSEYOPTIM",2.6e-22,1.14473375261403,2.1203711843694
140,1,"Compar",2.1573853814516e-12,1.14473375261403,11.824554920656
135,5,"PGLSSEY",9.7e-07,-0.410961259501041,-0.801757484932672
135,5,"PGLSSEYOPTIM",2.4e-06,-0.410961259501041,-0.774995336994168
135,5,"Compar",0.531535082563706,-0.410961259501041,-0.416590193969249
138,5,"PGLSSEY",0.00027,-0.444623651095135,-0.716392547211654
138,5,"PGLSSEYOPTIM",0.00078,-0.444623651095135,-0.656516879877855
138,5,"Compar",0.00499179303295105,-0.444623651095135,-2.44931813078212
139,5,"PGLSSEY",0.0026,0.445934760559916,0.38729251452442
139,5,"PGLSSEYOPTIM",0.0074,0.445934760559916,0.331984867998653
139,5,"Compar",5.52081131921511e-08,0.445934760559916,3.88805267762289
141,5,"PGLSSEY",1.3e-28,-1.42868074522484,-0.965239899870759
141,5,"PGLSSEYOPTIM",2.1e-30,-1.42868074522484,-0.989218141271166
141,5,"Compar",8.34221580703343e-13,-1.42868074522484,-4.72968101692418
141,1,"PGLSSEY",0.45,-0.102872315188274,-0.0687461164812999
141,1,"PGLSSEYOPTIM",0.085,-0.102872315188274,-0.153698612298925
141,1,"Compar",0.00155043559886336,-0.102872315188274,-1.37248101247651
145,20,"PGLSSEY",6.5e-34,1.83314866695901,0.786123719581057
145,20,"PGLSSEYOPTIM",1.1e-33,1.83314866695901,0.762148122232491
145,20,"Compar",2.48689957516035e-13,1.83314866695901,4.29035522325014
138,1,"PGLSSEY",1.5e-37,-1.48888964245306,-2.15141955254663
138,1,"PGLSSEYOPTIM",3.9e-41,-1.48888964245306,-2.21791807702151
138,1,"Compar",5.53661561042418e-11,-1.48888964245306,-10.0416052430681
141,5,"PGLSSEY",1.3e-11,-0.722121509304567,-0.753653451014739
141,5,"PGLSSEYOPTIM",1.3e-10,-0.722121509304567,-0.753628288316917
141,5,"Compar",3.9947116019512e-06,-0.722121509304567,-2.73699403817623
143,5,"PGLSSEY",1.6e-31,-1.9193529745623,-0.524653603367341
143,5,"PGLSSEYOPTIM",4.6e-32,-1.9193529745623,-0.527219131157309
143,5,"Compar",1.68531855138099e-13,-1.9193529745623,-3.16118330398365
137,20,"PGLSSEY",2.3e-11,0.749022069339778,1.07305727392617
137,20,"PGLSSEYOPTIM",2.5e-11,0.749022069339778,1.07203558753785
137,20,"Compar",5.01681776343688e-06,0.749022069339778,3.92981707128801
136,10,"PGLSSEY",2.9e-11,-0.692957610854689,-0.54756581267327
136,10,"PGLSSEYOPTIM",8.2e-12,-0.692957610854689,-0.561669771323839
136,10,"Compar",7.7668094178307e-11,-0.692957610854689,-3.79622670623655
137,1,"PGLSSEY",1.3e-09,0.733659446379441,1.17286425689884
137,1,"PGLSSEYOPTIM",1.5e-06,0.733659446379441,0.99655679691372
137,1,"Compar",8.62761867181927e-05,0.733659446379441,4.42919489701332
143,1,"PGLSSEY",0.31,-0.0253884646298363,-0.160575415236869
143,1,"PGLSSEYOPTIM",0.0017,-0.0253884646298363,-0.470631714024214
143,1,"Compar",0.0441032953360483,-0.0253884646298363,-1.42752236794034
138,5,"PGLSSEY",5.8e-11,0.625252879702626,1.3292663305728
138,5,"PGLSSEYOPTIM",6.4e-13,0.625252879702626,1.46095837283243
138,5,"Compar",3.40832548277881e-05,0.625252879702626,4.23238961525335
136,20,"PGLSSEY",2.5e-20,0.920630937323728,1.34761965589099
136,20,"PGLSSEYOPTIM",5.2e-20,0.920630937323728,1.33525356759938
136,20,"Compar",1.18127729820117e-13,0.920630937323728,9.60683275650544
138,20,"PGLSSEY",1.9e-29,-0.959844295784741,-0.986415331753731
138,20,"PGLSSEYOPTIM",1.1e-29,-0.959844295784741,-0.988377852063193
138,20,"Compar",7.63833440942108e-14,-0.959844295784741,-4.99822730303889
139,1,"PGLSSEY",2e-06,-0.577936171603092,-0.685156821694535
139,1,"PGLSSEYOPTIM",3.6e-06,-0.577936171603092,-0.671963691656036
139,1,"Compar",0.000144739347976097,-0.577936171603092,-2.71434808742314
139,10,"PGLSSEY",1.2e-28,1.21266558492427,0.923508091914133
139,10,"PGLSSEYOPTIM",5.9e-28,1.21266558492427,0.911795351833658
139,10,"Compar",3.00648395068492e-13,1.21266558492427,4.79291981778239
145,10,"PGLSSEY",4e-41,1.634061612162,1.72304324419718
145,10,"PGLSSEYOPTIM",1.5e-41,1.634061612162,1.75690651482758
145,10,"Compar",8.88178419700125e-15,1.634061612162,7.999708130125
139,20,"PGLSSEY",5.2e-30,1.38452810793692,1.28612469426787
139,20,"PGLSSEYOPTIM",2.4e-28,1.38452810793692,1.29122974182532
139,20,"Compar",3.93876931070736e-10,1.38452810793692,4.86928250875849
141,20,"PGLSSEY",1.7e-49,-1.67141452982422,-1.85375585670004
141,20,"PGLSSEYOPTIM",1.3e-49,-1.67141452982422,-1.85215146601498
141,20,"Compar",3.5527136788005e-15,-1.67141452982422,-7.85007814906219
140,1,"PGLSSEY",0.003,0.148384209457765,0.186312258268848
140,1,"PGLSSEYOPTIM",0.013,0.148384209457765,0.166745322068562
140,1,"Compar",0.648998419364018,0.148384209457765,0.133235917102233
144,10,"PGLSSEY",1.9e-23,1.0443059320598,1.22078911186519
144,10,"PGLSSEYOPTIM",3.1e-23,1.0443059320598,1.22149423292444
144,10,"Compar",2.56829668643377e-10,1.0443059320598,5.75746462636587
139,1,"PGLSSEY",6e-50,-1.69448115500903,-2.40011205154416
139,1,"PGLSSEYOPTIM",6e-47,-1.69448115500903,-2.24786640198091
139,1,"Compar",6.66133814775094e-15,-1.69448115500903,-10.1267782390108
140,5,"PGLSSEY",0.02,0.295887627067191,0.225768579699467
140,5,"PGLSSEYOPTIM",0.028,0.295887627067191,0.233663168703047
140,5,"Compar",0.497642699266665,0.295887627067191,0.340938359315039
137,20,"PGLSSEY",9.9e-26,-1.36493831870779,-2.4956651835996
137,20,"PGLSSEYOPTIM",1.7e-25,-1.36493831870779,-2.48687141383942
137,20,"Compar",3.66418007047287e-12,-1.36493831870779,-12.682440978007
135,1,"PGLSSEY",2.6e-35,1.52906573518311,1.32398058004747
135,1,"PGLSSEYOPTIM",7e-36,1.52906573518311,1.34498214096238
135,1,"Compar",6.46815934146616e-13,1.52906573518311,7.52446902241564
137,20,"PGLSSEY",0.58,0.0094881798079105,-0.116905900607963
137,20,"PGLSSEYOPTIM",0.44,0.0094881798079105,-0.166504722988289
137,20,"Compar",0.105476387746014,0.0094881798079105,-1.50639163494899
137,10,"PGLSSEY",2.1e-11,-0.575595480325599,-1.16541502408991
137,10,"PGLSSEYOPTIM",1.4e-11,-0.575595480325599,-1.1666052734997
137,10,"Compar",1.74153551357747e-05,-0.575595480325599,-4.19253476280427
137,10,"PGLSSEY",5.5e-31,-1.75651969233437,-1.47108870405945
137,10,"PGLSSEYOPTIM",1.7e-29,-1.75651969233437,-1.45129270722877
137,10,"Compar",1.11022302462516e-12,-1.75651969233437,-7.09677173156081
136,5,"PGLSSEY",1.3e-37,-1.53181093247064,-2.01533051062504
136,5,"PGLSSEYOPTIM",1.9e-37,-1.53181093247064,-1.99915182299452
136,5,"Compar",3.50830475781549e-14,-1.53181093247064,-9.3592163252889
138,1,"PGLSSEY",1.1e-23,0.779700842261728,1.05299416468981
138,1,"PGLSSEYOPTIM",2.2e-21,0.779700842261728,1.08899966306913
138,1,"Compar",0.000135553811090539,0.779700842261728,2.42252857128222
137,1,"PGLSSEY",0.0031,-0.0135784453769019,0.257833990466662
137,1,"PGLSSEYOPTIM",0.00055,-0.0135784453769019,0.36559921067768
137,1,"Compar",0.00413349383882489,-0.0135784453769019,1.44991587356042
138,20,"PGLSSEY",3.4e-38,1.79109345389238,1.14981411076879
138,20,"PGLSSEYOPTIM",2.7e-38,1.79109345389238,1.14136906624279
138,20,"Compar",5.95079541199084e-13,1.79109345389238,4.89780821349184
140,5,"PGLSSEY",1.1e-44,-1.50840366393047,-1.51717574185138
140,5,"PGLSSEYOPTIM",9.1e-46,-1.50840366393047,-1.52019248771323
140,5,"Compar",6.21724893790088e-15,-1.50840366393047,-7.06406200388913
139,10,"PGLSSEY",0.83,-0.163554756441011,-0.0283828801944392
139,10,"PGLSSEYOPTIM",0.87,-0.163554756441011,-0.0207600833891138
139,10,"Compar",0.0019143026089008,-0.163554756441011,-1.75448887352309
142,10,"PGLSSEY",2.7e-16,0.468291860400864,1.34819756053018
142,10,"PGLSSEYOPTIM",1.8e-16,0.468291860400864,1.36832059540707
142,10,"Compar",1.45563738840337e-09,0.468291860400864,6.63198211329064
140,20,"PGLSSEY",7e-09,-0.414104411875297,-0.702007106996733
140,20,"PGLSSEYOPTIM",6.7e-09,-0.414104411875297,-0.704586453940624
NA,NA,"Compar",NA,NA,NA
137,1,"PGLSSEY",0.2,-0.38441475386691,-0.124011357555537
137,1,"PGLSSEYOPTIM",0.3,-0.38441475386691,-0.126950136480375
137,1,"Compar",0.767787479315124,-0.38441475386691,-0.171863200330847
137,1,"PGLSSEY",6.7e-41,-1.9760228951957,-1.02072679481906
137,1,"PGLSSEYOPTIM",1.1e-43,-1.9760228951957,-1.01942241461571
137,1,"Compar",7.99360577730113e-15,-1.9760228951957,-5.09264827153683
139,20,"PGLSSEY",0.25,0.0693681599638838,0.192245779656231
139,20,"PGLSSEYOPTIM",0.24,0.0693681599638838,0.19480956925129
139,20,"Compar",0.71162416595632,0.0693681599638838,0.261861905866327
137,20,"PGLSSEY",0.053,-0.0692382190380125,-0.298788719472552
137,20,"PGLSSEYOPTIM",0.14,-0.0692382190380125,-0.229640775385973
137,20,"Compar",0.967842714664943,-0.0692382190380125,0.0262063275327478
142,5,"PGLSSEY",1.2e-29,-1.7988285604297,-1.7815978112437
142,5,"PGLSSEYOPTIM",2.8e-28,-1.7988285604297,-1.67290854891292
142,5,"Compar",1.90958360235527e-14,-1.7988285604297,-10.7940463367054
141,10,"PGLSSEY",2.4e-11,-0.632407371779143,-0.727828196183714
141,10,"PGLSSEYOPTIM",4e-12,-0.632407371779143,-0.753525704922369
141,10,"Compar",1.55726542772072e-10,-0.632407371779143,-4.6830147303226
142,20,"PGLSSEY",7.1e-17,-1.13776317347184,-0.82610229267355
142,20,"PGLSSEYOPTIM",7.5e-17,-1.13776317347184,-0.823753464302129
142,20,"Compar",2.8501645488177e-12,-1.13776317347184,-6.61564484542112
140,10,"PGLSSEY",5.3e-15,1.15625571657466,1.707070119445
140,10,"PGLSSEYOPTIM",2e-15,1.15625571657466,1.71535094301155
140,10,"Compar",8.67019478434372e-09,1.15625571657466,7.69931300044882
135,10,"PGLSSEY",7.9e-16,-0.672988978210303,-1.22699787571725
135,10,"PGLSSEYOPTIM",1.4e-15,-0.672988978210303,-1.23347488297947
135,10,"Compar",8.88873935345202e-07,-0.672988978210303,-4.06208625573051
141,10,"PGLSSEY",2.5e-29,-1.52557699413039,-0.639351270642002
141,10,"PGLSSEYOPTIM",1.4e-29,-1.52557699413039,-0.630702116081751
141,10,"Compar",5.53557200078103e-12,-1.52557699413039,-2.89516732887537
140,1,"PGLSSEY",4.3e-06,0.271238871016001,0.609652474792108
140,1,"PGLSSEYOPTIM",0.00048,0.271238871016001,0.447016190407923
140,1,"Compar",0.430100766228592,0.271238871016001,0.437583170763574
138,20,"PGLSSEY",1.6e-34,1.72187439029801,1.24493848573201
